CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_PCD;Quantidade_Nao_PCD;Quantidade_Sem_Resposta;Nao_Aplicavel
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Conselho de Administração - Suplentes;;;;N
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Conselho Fiscal - Efetivos;;;;N
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Conselho Fiscal - Suplentes;;;;N
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Diretoria;;;;N
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;Conselho de Administração - Efetivos;0;0;0;N
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;Conselho de Administração - Suplentes;0;0;0;N
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;Conselho Fiscal - Efetivos;0;0;0;N
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;Conselho Fiscal - Suplentes;0;0;0;N
62.002.886/0001-60;2024-12-31;6;152800;SAO PAULO TURISMO S.A.;Diretoria;0;0;0;N
62.070.362/0001-06;2024-12-31;6;147395;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Conselho de Administração - Efetivos;;;;N
62.070.362/0001-06;2024-12-31;6;147395;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Conselho de Administração - Suplentes;;;;N
62.070.362/0001-06;2024-12-31;6;147395;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Conselho Fiscal - Efetivos;;;;N
62.070.362/0001-06;2024-12-31;6;147395;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Conselho Fiscal - Suplentes;;;;N
62.070.362/0001-06;2024-12-31;6;147395;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Diretoria;;;;N
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho de Administração - Efetivos;;;;N
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho de Administração - Suplentes;;;;N
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Efetivos;;;;N
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Suplentes;;;;N
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Diretoria;;;;N
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração - Efetivos;;;;N
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração - Suplentes;;;;N
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal - Efetivos;;;;N
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal - Suplentes;;;;N
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria;;;;N
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Efetivos;0;6;0;N
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Suplentes;;;;S
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Efetivos;;;;S
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Suplentes;;;;S
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Diretoria;0;4;0;N
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;;;;N
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;;;;N
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;;;;N
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;;;;N
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;;;;N
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho de Administração - Efetivos;;;;N
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho de Administração - Suplentes;;;;S
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Fiscal - Efetivos;;;;N
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Fiscal - Suplentes;;;;N
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Diretoria;0;5;0;N
82.636.986/0001-55;2024-12-31;11;151874;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;;5;;N
82.636.986/0001-55;2024-12-31;11;151874;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;;1;;N
82.636.986/0001-55;2024-12-31;11;151874;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;;3;;N
82.636.986/0001-55;2024-12-31;11;151874;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;;1;;N
82.636.986/0001-55;2024-12-31;11;151874;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;;3;;N
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração - Efetivos;;;;N
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração - Suplentes;;;;N
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho Fiscal - Efetivos;;;;N
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho Fiscal - Suplentes;;;;N
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria;;;;N
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Conselho de Administração - Efetivos;0;0;0;N
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Conselho de Administração - Suplentes;0;0;0;N
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Conselho Fiscal - Efetivos;0;0;0;N
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Conselho Fiscal - Suplentes;0;0;0;N
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Diretoria;0;0;0;N
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Conselho de Administração - Efetivos;;;;N
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Conselho de Administração - Suplentes;;;;N
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Conselho Fiscal - Efetivos;;;;N
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Conselho Fiscal - Suplentes;;;;N
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Diretoria;;;;N
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Conselho de Administração - Efetivos;0;2;0;N
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Conselho de Administração - Suplentes;;;;S
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Conselho Fiscal - Efetivos;;;;S
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Conselho Fiscal - Suplentes;;;;S
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Diretoria;0;3;0;N
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;Conselho de Administração - Efetivos;;;;N
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;Conselho de Administração - Suplentes;;;;N
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;Conselho Fiscal - Efetivos;;;;N
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;Conselho Fiscal - Suplentes;;;;N
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;Diretoria;;;;N
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Conselho de Administração - Efetivos;;;;N
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Conselho de Administração - Suplentes;;;;S
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Conselho Fiscal - Efetivos;;;;S
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Conselho Fiscal - Suplentes;;;;S
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Diretoria;;;;N
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho de Administração - Efetivos;0;0;0;N
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho de Administração - Suplentes;0;0;0;N
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho Fiscal - Efetivos;0;0;0;N
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho Fiscal - Suplentes;0;0;0;N
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Diretoria;0;0;0;N
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho de Administração - Efetivos;0;6;0;N
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho de Administração - Suplentes;;;;S
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho Fiscal - Efetivos;;;;S
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho Fiscal - Suplentes;;;;S
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Diretoria;0;4;0;N
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Conselho de Administração - Efetivos;0;0;5;N
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Conselho de Administração - Suplentes;;;;S
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Conselho Fiscal - Efetivos;;;;S
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Conselho Fiscal - Suplentes;;;;S
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Diretoria;0;0;4;N
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Conselho de Administração - Efetivos;;5;;N
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Conselho de Administração - Suplentes;;;;S
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Conselho Fiscal - Efetivos;;;;S
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Conselho Fiscal - Suplentes;;;;S
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Diretoria;;2;;N
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Conselho de Administração - Efetivos;;;;N
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Conselho de Administração - Suplentes;;;;N
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Conselho Fiscal - Efetivos;;;;N
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Conselho Fiscal - Suplentes;;;;N
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Diretoria;;;;N
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Conselho de Administração - Efetivos;;;;N
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Conselho de Administração - Suplentes;;;;N
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Conselho Fiscal - Efetivos;;;;N
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Conselho Fiscal - Suplentes;;;;N
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Diretoria;;;;N
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Conselho de Administração - Efetivos;0;3;0;N
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Conselho de Administração - Suplentes;;;;S
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Conselho Fiscal - Efetivos;;;;S
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Conselho Fiscal - Suplentes;;;;S
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Diretoria;0;3;0;N
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Conselho de Administração - Efetivos;0;0;0;N
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Conselho de Administração - Suplentes;0;0;0;N
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Conselho Fiscal - Efetivos;0;0;0;N
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Conselho Fiscal - Suplentes;0;0;0;N
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Diretoria;0;0;0;N
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Conselho de Administração - Efetivos;0;5;0;N
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Conselho de Administração - Suplentes;;;;S
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Conselho Fiscal - Efetivos;;;;S
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Conselho Fiscal - Suplentes;;;;S
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Diretoria;0;4;0;N
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Conselho de Administração - Efetivos;;;;N
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Conselho de Administração - Suplentes;;;;N
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Conselho Fiscal - Efetivos;;;;N
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Conselho Fiscal - Suplentes;;;;N
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Diretoria;;;;N
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Conselho de Administração - Efetivos;;;;N
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Conselho de Administração - Suplentes;;;;N
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Conselho Fiscal - Efetivos;;;;N
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Conselho Fiscal - Suplentes;;;;N
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Diretoria;;;;N
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Conselho de Administração - Efetivos;;;;N
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Conselho de Administração - Suplentes;;;;N
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Conselho Fiscal - Efetivos;;;;N
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Conselho Fiscal - Suplentes;;;;N
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Diretoria;;;;N
