CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;41692000.00;2019-05-31
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;36275000.00;2019-05-31
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;6000.00;2019-05-31
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;4000.00;2019-05-31
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;27758000.00;2020-05-29
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;22889000.00;2020-05-29
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;3000.00;2020-05-29
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2017-12-01;2017-12-31;Ordinária;;Dividendo Obrigatório;4153962.76;2018-06-29
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2017-12-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;13500030.62;2018-06-29
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2017-12-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;8026358.05;2018-06-29
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2018-12-01;2018-12-31;Ordinária;;Dividendo Obrigatório;96791896.17;2019-05-15
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2018-12-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;13476678.27;2019-05-15
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2018-12-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;187031912.76;2019-05-15
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2019-12-01;2019-12-31;Ordinária;;Dividendo Obrigatório;65502207.15;2020-10-22
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2019-12-01;2019-12-31;Ordinária;;Dividendo Obrigatório;136459747.50;2020-04-22
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2019-12-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;4431896.61;2020-10-22
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2019-12-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;9232902.50;2020-04-22
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2019-12-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;126570546.64;2020-10-22
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;2019-12-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;263682486.25;2020-04-22
61.022.042/0001-18;2020-01-01;1;95577;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;364465.02;2018-05-30
61.022.042/0001-18;2020-01-01;1;95577;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;728927.10;2018-05-30
61.022.042/0001-18;2020-01-01;1;95577;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;693332.40;2019-06-30
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;0.00;
61.065.751/0001-80;2020-01-01;10;103510;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Ordinária;;;0.00;
61.065.751/0001-80;2020-01-01;10;103510;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;;0.00;
61.065.751/0001-80;2020-01-01;10;103510;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Ordinária;;;0.00;
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;18673453.56;2017-09-19
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;18125698.93;2017-07-12
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;19022024.70;2017-12-13
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;13832445.31;2018-04-18
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;19022024.70;2017-04-12
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Preferencial;;Outros;13945849.55;2018-04-18
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;19177975.30;2017-12-13
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;19177975.30;2017-04-12
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;18274301.07;2017-07-12
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;18826546.44;2017-09-19
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;18773045.32;2018-04-18
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;17577944.29;2018-07-04
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;18723249.44;2018-09-18
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;18926954.68;2018-04-18
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;17722055.71;2018-07-04
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;18876750.56;2018-09-18
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;15158173.16;2020-03-10
61.079.117/0001-05;2020-01-01;11;103133;ALPARGATAS S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;15282446.28;2020-03-10
61.092.037/0001-81;2020-01-01;7;103461;ETERNIT S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
61.092.037/0001-81;2020-01-01;7;103461;ETERNIT S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;5194686.21;2018-03-15
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;79132370.14;2019-03-15
61.156.113/0001-75;2020-01-01;8;104578;IOCHPE MAXION S.A.;2019-01-01;2019-12-31;Ordinária;;;126822080.00;2020-03-19
61.156.931/0001-78;2020-01-01;1;94915;ALIPERTI S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;45000000.00;2018-01-11
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;71303436.51;2019-04-09
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;40698622.61;2019-02-01
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;10174468.59;2019-02-01
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;17825531.41;2019-04-09
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;100001838.50;2020-02-14
61.186.680/0001-74;2020-01-01;19;104291;BANCO BMG S/A;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;50862069.25;2020-02-14
61.189.288/0001-89;2020-01-01;13;103807;MARISA LOJAS S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
61.189.288/0001-89;2020-01-01;13;103807;MARISA LOJAS S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
61.189.288/0001-89;2020-01-01;13;103807;MARISA LOJAS S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
61.374.161/0001-30;2020-01-01;1;95588;BAUMER S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;587100.00;2018-06-15
61.374.161/0001-30;2020-01-01;1;95588;BAUMER S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;587100.00;2018-06-15
61.374.161/0001-30;2020-01-01;1;95588;BAUMER S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;684334.00;2019-06-17
61.374.161/0001-30;2020-01-01;1;95588;BAUMER S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;685566.00;2019-06-17
61.374.161/0001-30;2020-01-01;1;95588;BAUMER S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1124265.30;2020-09-17
61.374.161/0001-30;2020-01-01;1;95588;BAUMER S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1126287.00;2020-09-17
61.486.650/0001-83;2020-01-01;9;100193;DIAGNOSTICOS DA AMERICA S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;42198302.19;2018-01-29
61.486.650/0001-83;2020-01-01;9;100193;DIAGNOSTICOS DA AMERICA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.486.650/0001-83;2020-01-01;9;100193;DIAGNOSTICOS DA AMERICA S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;175000000.00;2019-02-28
61.486.650/0001-83;2020-01-01;9;100193;DIAGNOSTICOS DA AMERICA S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;177450327.88;2020-02-20
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;311289080.57;2018-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;42352255.86;2018-04-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;522344488.94;2018-04-05
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;42352255.86;2018-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;42352255.86;2017-10-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;42741809.30;2017-07-03
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;1055982912.78;2018-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;474514535.39;2018-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;223055138.27;2017-08-25
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Prioritário Mínimo;46501461.49;2018-04-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Prioritário Mínimo;46501461.49;2018-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Prioritário Mínimo;46501461.49;2017-10-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;512678612.93;2018-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;23250730.75;2018-04-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;860277037.56;2018-04-05
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Prioritário Mínimo;46501461.49;2017-07-03
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;23250730.75;2018-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;23250730.75;2017-10-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;23250730.75;2017-07-03
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;1739154659.72;2018-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;781503332.45;2018-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;367361420.73;2017-08-25
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;899029112.94;2019-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;43347594.65;2018-07-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;575656056.89;2018-08-30
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;43347594.65;2018-10-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;57796792.86;2019-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1309675326.21;2019-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;57796792.86;2019-04-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;27742295.62;2018-08-30
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;23407537.72;2019-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18402861.15;2019-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18402861.15;2018-10-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18414527.82;2018-07-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;92014305.75;2019-04-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18402861.15;2019-04-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;2502053001.95;2019-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;92014305.75;2019-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;64410014.03;2018-10-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;1099754982.32;2018-08-30
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;64450847.36;2018-07-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;52999924.98;2018-08-30
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;44718640.44;2019-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;1717539031.13;2019-03-07
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;983989761.72;2019-08-23
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57795951.81;2019-07-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2019-10-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;645444628.12;2020-03-06
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57795938.94;2020-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;653103336.02;2020-03-06
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57795938.94;2020-04-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2019-10-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2020-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2020-04-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2019-07-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96615540.46;2020-04-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1247740838.16;2020-03-06
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96615540.46;2020-01-02
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96617100.30;2019-10-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1879892724.95;2019-08-23
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96615565.05;2019-07-01
61.532.644/0001-15;2020-01-01;6;104621;ITAÚSA S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;1233109030.17;2020-03-06
61.584.140/0001-49;2020-01-01;2;97043;REDE ENERGIA PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;26416887.93;2018-05-09
61.584.140/0001-49;2020-01-01;2;97043;REDE ENERGIA PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;379586008.30;2019-05-17
61.584.140/0001-49;2020-01-01;2;97043;REDE ENERGIA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;213218331.01;2019-06-28
61.584.140/0001-49;2020-01-01;2;97043;REDE ENERGIA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;74083486.68;2019-11-22
61.584.140/0001-49;2020-01-01;2;97043;REDE ENERGIA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;181619705.22;2019-08-23
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;100000000.00;2017-12-01
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;102500000.00;2018-05-31
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;101500000.00;2018-12-03
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;108000000.00;2019-05-31
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;110500940.58;2019-12-03
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;101000000.00;2020-05-31
61.585.865/0001-51;2020-01-01;6;103803;RAIA DROGASIL S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;20171127.06;2020-05-31
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;0.00;
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;0.00;
61.695.227/0001-93;2020-01-01;7;102782;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;213922211.19;2020-12-31
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;129801134.24;2018-01-05
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;334471718.08;2017-11-23
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;39396206.78;2018-01-05
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;101516192.79;2017-11-23
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;8070449.74;2019-01-17
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;100558356.43;2018-11-30
