CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
01.838.723/0001-27;2020-01-01;11;104527;BRF S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;128317472.00;3333353660.00;2413893013.00;5287680562.00;11163244707.00;ObservaçãoAs informações prestadas neste item se referem às informações contábeis consolidadas da Companhia.Para segregação das obrigações da Companhia, foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor, dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval e a fiança, dentre outras garantias fidejussórias e (iii) a Companhia não possui dívidas com garantia flutuante.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;35645.00;53304.00;13416.00;0.00;102365.00;
01.917.818/0001-36;2020-01-01;11;103700;LIGHT ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;0.00;0.00;523991000.00;0.00;523991000.00;ObservaçãoO total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures (circulante e não circulante), não consideram obrigações por arrendamento, saldo de rendas a receber e a pagar swap e benefícios pós-emprego.Garantia Real: dívida com o Tesouro Nacional, que possuem caução como garantia.Garantia Flutuante: contratos financeiros com garantia de recebíveis (BNDES e FIDC).Garantia Quirografária: demais contratos de dívidas "clean" e/ou que possuem aval corporativo da Holding.
01.917.818/0001-36;2020-01-01;11;103700;LIGHT ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;9270000.00;322099000.00;3845000.00;4963000.00;340177000.00;ObservaçãoO total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures (circulante e não circulante), não consideram obrigações por arrendamento, saldo de rendas a receber e a pagar swap e benefícios pós-emprego.Garantia Real: dívida com o Tesouro Nacional, que possuem caução como garantia.Garantia Flutuante: contratos financeiros com garantia de recebíveis (BNDES e FIDC).Garantia Quirografária: demais contratos de dívidas "clean" e/ou que possuem aval corporativo da Holding.
01.917.818/0001-36;2020-01-01;11;103700;LIGHT ENERGIA S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Flutuante;;3945000.00;7729000.00;7729000.00;4186000.00;23589000.00;ObservaçãoO total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures (circulante e não circulante), não consideram obrigações por arrendamento, saldo de rendas a receber e a pagar swap e benefícios pós-emprego.Garantia Real: dívida com o Tesouro Nacional, que possuem caução como garantia.Garantia Flutuante: contratos financeiros com garantia de recebíveis (BNDES e FIDC).Garantia Quirografária: demais contratos de dívidas "clean" e/ou que possuem aval corporativo da Holding.
01.989.044/0001-59;2020-01-01;1;95341;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Títulos de dívida;Garantia Flutuante;;3589217.00;0.00;0.00;0.00;3589217.00;
02.016.440/0001-62;2020-01-01;6;104683;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;115681000.00;1506872000.00;0.00;0.00;1622553000.00;
02.016.440/0001-62;2020-01-01;6;104683;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;122397000.00;257262000.00;193530000.00;241305000.00;814494000.00;
02.016.440/0001-62;2020-01-01;6;104683;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;4776000.00;3179000.00;0.00;0.00;7955000.00;
02.016.440/0001-62;2020-01-01;6;104683;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;16393000.00;249032000.00;1006502000.00;124861000.00;1396788000.00;
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;4656000.00;0.00;0.00;0.00;4656000.00;
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;504000.00;0.00;0.00;0.00;504000.00;
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;5000.00;0.00;0.00;0.00;5000.00;
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;307927396.20;208915815.07;0.00;0.00;516843211.27;
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;483615062.77;962212535.99;0.00;0.00;1445827598.76;
02.201.787/0001-85;2020-01-01;1;95220;CEL PARTICIPAÇÕES S.A. - CELPAR;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;0.00;27256498.00;27256498.00;
02.221.531/0001-30;2020-01-01;4;103056;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;294233.00;444874.00;0.00;0.00;739107.00;
02.222.736/0001-30;2020-01-01;1;95167;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;93350000.00;17256000.00;0.00;0.00;110606000.00;
02.281.836/0001-37;2020-01-01;2;94223;TRANSNORDESTINA LOGISTICA SA;2019-01-01;2019-12-31;Empréstimo;Garantia Flutuante;;38831.00;89203.00;93206.00;351600.00;572840.00;
02.281.836/0001-37;2020-01-01;2;94223;TRANSNORDESTINA LOGISTICA SA;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;65014.00;111899.00;120566.00;4475717.00;4773196.00;
02.286.479/0001-08;2020-01-01;2;99493;LOCALIZA FLEET S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;74306534.04;393796150.28;62639386.99;0.00;530742071.31;As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 12 das Demonstrações Financeiras de 31 de dezembro de 2019, é como segue:Financiamento - garantia real: ArrendamentoEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira eTítulos de dívida - quirografárias: Debêntures.
02.286.479/0001-08;2020-01-01;2;99493;LOCALIZA FLEET S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;8274957.76;0.00;0.00;0.00;8274957.76;As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 12 das Demonstrações Financeiras de 31 de dezembro de 2019, é como segue:Financiamento - garantia real: ArrendamentoEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira eTítulos de dívida - quirografárias: Debêntures.
02.286.479/0001-08;2020-01-01;2;99493;LOCALIZA FLEET S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;23312560.55;0.00;1846540396.19;0.00;1869852956.74;As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 12 das Demonstrações Financeiras de 31 de dezembro de 2019, é como segue:Financiamento - garantia real: ArrendamentoEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira eTítulos de dívida - quirografárias: Debêntures.
02.291.077/0001-93;2020-01-01;3;97734;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2019-01-01;2019-12-31;Títulos de dívida;Outras garantias ou privilégios;Garantia subordinada e Sobre a Receita;911292.42;227763.36;227763.36;14111342.39;15478161.53;
02.302.100/0001-06;2020-01-01;6;102899;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Flutuante;;84297.00;138011.00;88466.00;0.00;310774.00;
02.302.100/0001-06;2020-01-01;6;102899;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;176855.00;123559.00;736727.00;101913.00;1139054.00;
02.302.101/0001-42;2020-01-01;7;103467;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;0.00;0.00;As informações presentes no item 3.8 fazem parte das informações consolidadas da Companhia. Essas obrigações são decorrentes do financiamento junto ao BNDES da controlada Pirapora Energia S.A para a construção da PCH Pirapora, importando no passivo circulante R$ 5.208 e no não circulante R$ 67.976.000.
02.302.101/0001-42;2020-01-01;7;103467;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;5208000.00;14341000.00;20345000.00;33290000.00;73184000.00;As informações presentes no item 3.8 fazem parte das informações consolidadas da Companhia. Essas obrigações são decorrentes do financiamento junto ao BNDES da controlada Pirapora Energia S.A para a construção da PCH Pirapora, importando no passivo circulante R$ 5.208 e no não circulante R$ 67.976.000.
02.318.346/0001-68;2020-01-01;2;95818;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;0.00;253732570.53;0.00;0.00;253732570.53;
02.328.280/0001-97;2020-01-01;7;102922;ELEKTRO REDES S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;195180698.94;601305048.14;199302212.24;0.00;995787959.32;
02.328.280/0001-97;2020-01-01;7;102922;ELEKTRO REDES S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;103961927.83;196473868.54;82600997.89;60737049.01;443773843.27;
02.328.280/0001-97;2020-01-01;7;102922;ELEKTRO REDES S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;61140725.30;135939590.78;135387638.51;150499531.03;482967485.62;
02.328.280/0001-97;2020-01-01;7;102922;ELEKTRO REDES S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;45865915.93;140534348.29;1015912506.30;133043954.25;1335356724.77;
02.351.144/0001-18;2020-01-01;12;103493;TEGMA GESTAO LOGISTICA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;82413000.00;35005000.00;20000000.00;0.00;137418000.00;
02.351.877/0001-52;2020-01-01;19;103756;LWSA S/A;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;30289000.00;43167000.00;0.00;0.00;73456000.00;Os saldos apresentados acima referem-se às rúbricas de empréstimos e financiamentos (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) conforme apresentados nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
02.351.877/0001-52;2020-01-01;19;103756;LWSA S/A;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;23806000.00;46268000.00;21601000.00;21600000.00;113275000.00;Os saldos apresentados acima referem-se às rúbricas de empréstimos e financiamentos (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) conforme apresentados nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
02.351.877/0001-52;2020-01-01;19;103756;LWSA S/A;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;40079000.00;21647000.00;0.00;0.00;61726000.00;Os saldos apresentados acima referem-se às rúbricas de empréstimos e financiamentos (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) conforme apresentados nas Informações Trimestrais - ITR consolidadas da Companhia referentes ao período de nove meses findo em 30 de setmebro de 2020.
02.351.877/0001-52;2020-01-01;19;103756;LWSA S/A;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;30047000.00;34160000.00;21791000.00;21790000.00;107788000.00;Os saldos apresentados acima referem-se às rúbricas de empréstimos e financiamentos (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) conforme apresentados nas Informações Trimestrais - ITR consolidadas da Companhia referentes ao período de nove meses findo em 30 de setmebro de 2020.
02.357.251/0001-53;2020-01-01;1;94115;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;23706157.16;504942.33;0.00;0.00;24211099.49;
02.357.251/0001-53;2020-01-01;1;94115;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;25365407.17;3893864.41;0.00;0.00;29259271.58;
02.357.251/0001-53;2020-01-01;1;94115;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2019-01-01;2019-12-31;Financiamento;Garantia Real;;5539671.29;16155204.51;7161115.45;0.00;28855991.25;
02.382.073/0001-10;2020-01-01;6;100810;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;2019-01-01;2019-12-31;Financiamento;Garantia Real;;31723.00;85402.00;39006.00;101740.00;257871.00;
02.382.073/0001-10;2020-01-01;6;100810;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;34742.00;66177.00;0.00;0.00;100919.00;
02.382.073/0001-10;2020-01-01;6;100810;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;96.00;50000.00;49649.00;0.00;99745.00;
02.387.241/0001-60;2020-01-01;22;105130;RUMO S.A.;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;Fidejussória;1002142239.44;560158917.76;38808644.85;6903515.93;1608013317.98;As informações acima referem-se às informações contábeis consolidadas da Companhia. O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos, debêntures e arrendamento (circulante e não circulante). Os saldos apresentados acima referem-se às notas explicativas 5.5 (empréstimos, financiamento e debêntures) e 5.6 (arrendamento) apresentadas nas informações contábeis consolidadas da Companhia referentes ao período findo em 31 de dezembro de 2020.
02.387.241/0001-60;2020-01-01;22;105130;RUMO S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;649974384.18;572429437.90;508883493.22;1921784485.85;3653071801.15;As informações acima referem-se às informações contábeis consolidadas da Companhia. O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos, debêntures e arrendamento (circulante e não circulante). Os saldos apresentados acima referem-se às notas explicativas 5.5 (empréstimos, financiamento e debêntures) e 5.6 (arrendamento) apresentadas nas informações contábeis consolidadas da Companhia referentes ao período findo em 31 de dezembro de 2020.
02.387.241/0001-60;2020-01-01;22;105130;RUMO S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;977950353.37;700635706.70;1297369481.84;749516892.39;3725472434.30;As informações acima referem-se às informações contábeis consolidadas da Companhia. O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos, debêntures e arrendamento (circulante e não circulante). Os saldos apresentados acima referem-se às notas explicativas 5.5 (empréstimos, financiamento e debêntures) e 5.6 (arrendamento) apresentadas nas informações contábeis consolidadas da Companhia referentes ao período findo em 31 de dezembro de 2020.
02.387.241/0001-60;2020-01-01;22;105130;RUMO S.A.;2019-01-01;2019-12-31;Títulos de dívida;Outras garantias ou privilégios;Fidejussória;384856140.21;790671485.07;7125358492.93;5536911163.62;13837797281.83;As informações acima referem-se às informações contábeis consolidadas da Companhia. O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos, debêntures e arrendamento (circulante e não circulante). Os saldos apresentados acima referem-se às notas explicativas 5.5 (empréstimos, financiamento e debêntures) e 5.6 (arrendamento) apresentadas nas informações contábeis consolidadas da Companhia referentes ao período findo em 31 de dezembro de 2020.
02.397.080/0001-96;2020-01-01;2;102902;ITAPEBI GERACAO DE ENERGIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;2659439.00;5771021.00;92678525.00;0.00;101108985.00;
02.397.080/0001-96;2020-01-01;2;102902;ITAPEBI GERACAO DE ENERGIA S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;97711262.00;0.00;0.00;0.00;97711262.00;
02.415.408/0001-50;2020-01-01;2;102861;CONC ROD.OESTE SP VIAOESTE S.A;2019-01-01;2019-12-31;Financiamento;Quirografárias;;362996.00;321418.00;0.00;0.00;684414.00;Estas informações referem-se às demonstrações financeiras (DFs) consolidadas da Companhia.Critérios utilizados pela Companhia: os Financiamentos contraídos pela Companhia consistem em contratos de dívida utilizados para financiar investimentos.
