CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Codigo_Conta;Descricao_Conta;Valor;Informacao_Financeira;Tipo_Moeda;Escala_Moeda
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);0.21000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.19000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.19000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;174210000.00000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;b;Ativo Total;802128000.00000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;834259000.00000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;148127000.00000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;88742000.00000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;609670554.00000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);0.29000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;0.15000000;Consolidado;Real;Unidade
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;0.15000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;139994000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;b;Ativo Total;278235000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;182071000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;28666000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;5108000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;69202254.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);2.02000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.07000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;0.07000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;181585000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;b;Ativo Total;457292000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;384516000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;84649000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;39163000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;69202254.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);2.62000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.53000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.53000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;208997000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;b;Ativo Total;622622000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;484385000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;109515000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;35468000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;69202254.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);3.02000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;0.46000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;0.46000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;a;Patrimônio Líquido;233250000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;b;Ativo Total;710649000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;142679000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;d;Resultado Bruto;33788000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;e;Resultado Líquido;10925000.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;f;Número de Ações, Ex-Tesouraria;69202254.00000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;g;Valor Patrimonial da Ação (Reais Unidade);3.37000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;h;Resultado Básico por Ação;0.12000000;Consolidado;Real;Unidade
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;i;Resultado Diluído por Ação;0.12000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;1319431000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;b;Ativo Total;3686204000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;790572000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;338641000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;11693000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;721006945.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);1.83000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.01600000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;0.02000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;1614394000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;b;Ativo Total;4771546000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1258130000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;623579000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;162116000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;748610665.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);2.16000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.21700000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.21000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;1543571000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;b;Ativo Total;4717665000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;937945000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;312175000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;58609000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;748610665.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);2.06000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;0.07800000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;0.08000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;a;Patrimônio Líquido;1378849000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;b;Ativo Total;5698917000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;639717000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;d;Resultado Bruto;84085000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;e;Resultado Líquido;-134117000.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;f;Número de Ações, Ex-Tesouraria;748610665.00000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;g;Valor Patrimonial da Ação (Reais Unidade);1.84000000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;h;Resultado Básico por Ação;-0.17900000;Consolidado;Real;Unidade
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;i;Resultado Diluído por Ação;-0.18000000;Consolidado;Real;Unidade
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;2017-01-01;2017-12-31;a;Patrimônio Líquido;12364541.00000000;Individual;Real;Unidade
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;2017-01-01;2017-12-31;b;Ativo Total;88882941.00000000;Individual;Real;Unidade
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;2017-01-01;2017-12-31;d;Resultado Bruto;16529701.00000000;Individual;Real;Unidade
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;2017-01-01;2017-12-31;e;Resultado Líquido;661054.00000000;Individual;Real;Unidade
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;20000.00000000;Individual;Real;Unidade
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;2017-01-01;2017-12-31;h;Resultado Básico por Ação;33.05000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;632649.00000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;b;Ativo Total;2089807.61000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3418533.00000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;1989809.00000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;1309470.49000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;555000.00000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;2.35000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;1798716.46000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;b;Ativo Total;2379328.78000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3565654.27000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;2268013.96000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;1543639.36000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;555000.00000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;2.78000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;1695602.59000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;b;Ativo Total;3847683.67000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;4312927.24000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;2043640.36000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;1372802.64000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;555000.00000000;Individual;Real;Unidade
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;2.47000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;a;Patrimônio Líquido;379552705.69000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;b;Ativo Total;5074938401.07000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;691067183.29000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;d;Resultado Bruto;350281253.81000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;e;Resultado Líquido;85652755.63000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;15285090.00000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);24.15000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;h;Resultado Básico por Ação;6.13000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;6.13000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;a;Patrimônio Líquido;433340072.72000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;b;Ativo Total;5476611786.82000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;633659860.60000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;d;Resultado Bruto;346104028.52000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;e;Resultado Líquido;62540057.22000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;15285090.00000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);26.56000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;h;Resultado Básico por Ação;4.09000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;4.09000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;2019-12-31;a;Patrimônio Líquido;473267858.59000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;2019-12-31;b;Ativo Total;5964050560.88000000;Individual;Real;Unidade
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;690830141.22000000;Individual;Real;Unidade
