CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
26.735.020/0001-02;2020-01-01;9;103551;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;41669;A Política de Negociação de Valores Mobiliários se aplica a: (i) a própria Companhia (ii) o(s) acionista(s) controlador(es) (iii) acionistas ou grupo de acionistas que tenham uma participação direta ou indireta de no mínimo 5% (cinco por cento) na Companhia (iv) os administradores (Diretores Estatutários, membros do Conselho de Administração, do Conselho Fiscal ou de qualquer outro órgão que tenha funções técnicas e/ou consultivas) e profissionais (empregados, funcionários, colaboradores, representantes legais, agentes e executivos da Companhia e de suas controladas, bem como demais pessoas ou entidades vinculadas à Companhia de forma similar) (v) qualquer outra pessoa que, em virtude do seu cargo, função ou posição na Companhia, suas controladas ou coligadas, tenham acesso a Informações Relevantes e (vi)qualquer outra pessoa que tenha conhecimento de Informações Relevantes, sabendo que se trata de informação ainda não divulgada ao mercado, em especial aqueles que tenham relação.
27.093.558/0001-15;2020-01-01;14;104869;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;42061;Estão vinculados à política de negociação de valores mobiliários da Companhia ("Política de Negociação") a própria Companhia, seus acionistas controladores, administradores, membros do Conselho Fiscal, empregados (quando tiverem conhecimento de informação privilegiada sobre a Companhia) e, ainda, qualquer pessoa que, em virtude do seu cargo, função ou posição em sociedades controladoras ou controladas pela Companhia, tenha aderido à referida política de negociação ("Pessoas Vinculadas à Política de Negociação").
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Funcionários
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Administradores
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Acionista Controlador
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Membros do Comitê de Auditoria
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Membros do Conselho Fiscal, quando em funcionamento
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas criados por disposição estatutária.
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;41952;Companhia
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Acionistas Controladores
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Acionistas que elegerem membro do Conselho de Administração da Companhia
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Acionistas que elegerem membro do Conselho Fiscal da Companhia
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Administradores
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Conselheiros Fiscais
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Empregados e Executivos com acesso a Informação Relevante quem quer que, em virtude de seu cargo, função ou posição na São Carlos Empreendimentos e Participações S.A., nas Sociedades Controladoras, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;41739;Quem quer que, em virtude de seu cargo, função ou posição na São Carlos Empreendimentos e Participações S.A., nas Sociedades Controladoras, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia
29.950.060/0001-57;2020-01-01;2;104563;NORTEC QUÍMICA S.A.;41933;Administradores (Conselheiros e Diretores Estatutários), funcionários da Contabilidade e Tesouraria.
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;a) Companhia
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;b) Acionistas controladores
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;c) membros da Diretoria
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;d) membros do Conselho de Administração, titulares e suplentes
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;e) membros do Conselho Fiscal, titulares e suplentes
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;f) membros de quaisquer órgãos com funções técnicas ou consultivas da Companhia e suas Controladas
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;g) quem quer que, em virtude de cargo, função ou posição na Companhia, sua Controladora, suas Controladas ou Coligadas, tenha conhecimento de informação relativa a Ato ou Fato relevante
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;41937;h) Administradores que se afastarem da administração da Companhia e de suas Controladas, antes da divulgação pública de Ato ou Fato Relevante iniciado no seu período de gestão, durante o prazo de seis meses contados da data do afastamento ou até a divulgação daquele Ato ou Fato Relevante, o que ocorrer primeiro
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;41472;Todos os Grupos de Negócios, Entidades e Áreas do Banco BTG Pactual. A política se destina aos Colaboradores do Banco BTG Pactual, ou seja, qualquer pessoa que possa ter acesso às informações relevantes ainda não divulgadas ao mercado através do Banco BTG Pactual, tais como funcionários, fornecedores de serviços permanentes ou temporários ou estagiários. A política também se aplica a investimentos conduzidos por familiares ou terceiros agindo em nome do Colaborador, quando o ato do investimento for de alguma maneira dependente de um Colaborador, ou conforme eventualmente definido pela legislação e regulamentação aplicáveis. No caso de fornecedores de serviços temporários, a política se aplica de imediato se houver contato com informações relevantes ainda não divulgadas ao mercado, e após seis meses se não houver.
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Ana Thereza Duarte - Assistente da Diretoria
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Luzia Tereza A. Cereja - Contadora
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;José Luiz Abicalil - Diretor Presidente
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Jorge Caetano da Silva - Diretor
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Antonio Ranha da Silva - Conselheiro
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Ney Coelho Rodrigues - Conselheiro
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Braulio Rezende Filho - Conselheiro
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;38474;Gustavo Adolfo Traub - Conselheiro
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;41652;A Companhia, os administradores, os conselheiros fiscais, os colaboradores com acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários de Emissão da Companhia ("Pessoas Vinculadas" e Política de Negociação de Valores Mobiliários, respectivamente)).
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;41622;Diretores Membros do Conselho de AdministraçãoMembros do Conselho Fiscal (caso instalado)Acionistas ControladoresExecutivos e Funcionários com acesso a informações relevantes
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;48790;São as pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo a nossa Companhia, os acionistas controladores, diretores, membros do Conselho de Administração, membros do Conselho Fiscal, empregados com acesso a informações privilegiadas e, também, membros de quaisquer Comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários da nossa Companhia que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na nossa Companhia ou em nossas subsidiárias, tiver aderido expressamente ao termo de adesão e possa ter conhecimento de informação privilegiada sobre a nossa Companhia.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;42072;(i) acionista controlador (ii) Alta Administração da Companhia, membros do Conselho Fiscal e seus suplentes, membros dos demais órgãos com funções técnicas ou consultivas da Petrobras, criados ou que venham a ser criados por disposição estatutária, bem como respectivos assistentes (iii) empregados (iv) consultores externos e contrapartes de contratos comerciais firmados com a Companhia e (v) quem quer que, em virtude de seu cargo, função ou posição na Companhia, no acionista controlador, em suas controladas ou coligadas tenha conhecimento de informação relativa a ato ou fato relevante.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(i) Administradores
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(ii) Acionistas Controladores
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(iii) acionistas que elegerem membro do conselho de administração do Emissor
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(iv) acionistas que elegerem membro do conselho fiscal do Emissor
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(v) Conselheiros Fiscais
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(vi) Empregados e Executivos
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(vii) Integrantes dos demais Órgãos com Funções Técnicas e Consultivas existentes ou que venham a ser criados pelo estatuto social do Emissor, e, ainda,
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;41797;(viii) por quem quer que, em virtude de seu cargo, função, ou posição no Emissor, sua Controladora, suas Sociedades Controladas ou suas Sociedades Coligadas, tenha conhecimento da informação relativa a Ato ou Fato Relevante, a fim de adequar a política interna do Emissor ao princípio da transparência e às boas práticas de conduta no uso e divulgação de Informações Relevantes e na negociação de Valores Mobiliários da Emissor.
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;41878;Os acionistas controladores da Companhia, diretos e indiretos, diretores, membros do conselho de administração e de quaisquer outros órgãos com funções técnicas ou consultivas, criados por disposição estatutária, sociedades controladas e/ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, além dos gerentes, colaboradores, prestadores de serviços, auditores, consultores e outros profissionais que tenham aderido expressamente à Política de Negociação e estejam obrigados à observância das regras nela descritas.
