CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 08;Brasil;SC;Passos Maia;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROR. 09;Brasil;SC;Passos Maia;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 10;Brasil;SC;Passos Maia;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 10.10;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 11;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 12;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 13;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 13.10;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 14;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 15;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 16;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 16.10;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 17;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 18;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 19;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 20;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 21;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 22;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 23;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 24;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 25;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Passos Maia PROP. 26;Brasil;PR;Palmas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 001;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT- 02.10;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 003;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 007;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 008;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 009;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 010;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 011;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 015;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 016;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 019;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT-021.40;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT-021.20;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT-021.30;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 022;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 027;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 032;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 034;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 002;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 005;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 012;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT -013;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 018;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 020;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT-021.10;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 023;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 026;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 028;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 029;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 030;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 014;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 017;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 021;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT-021.50;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 024;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 025;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Imóvel para suporte de linhas de transmissão - Parque Eólico da Bahia LT - 031;Brasil;BA;Brotas de Macaúbas;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-E-001;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-E-002;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-E-002.10;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-E-002.20;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-E-003;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-E-003NP;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-002;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-003;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-004;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-005;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-006;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-007;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-008;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-009;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-010;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-011;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-012;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-013;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-014;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba BASL-E-015;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-001;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-002;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-005;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-006;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-007;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-008;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-009;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-010;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-011;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-012;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-012.10;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-013;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-014;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-015;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-016;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-017;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-018;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-019;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba PCHSL-D-020;Brasil;SC;Ouro Verde;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-D-01;Brasil;RS;Pinhal da Serra;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-D-02;Brasil;RS;Pinhal da Serra;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-D-03;Brasil;RS;Pinhal da Serra;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-D-04;Brasil;RS;Pinhal da Serra;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-E-01;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-E-02;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-E-03;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-E-04;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-E-05;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba ES-E-06;Brasil;RS;Barracão;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba 01ME;Brasil;RJ;Bom Jardim;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba 01ME;Brasil;RS;;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Gleba 10ME;Brasil;RJ;Cordeiro;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_01;Brasil;RJ;Cordeiro;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_03;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_05;Brasil;RJ;Pirenópolis;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_06;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_07;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_08;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_09;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_10;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_11;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_12;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_12-B;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_13;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_14;Brasil;RJ;;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_15;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_17;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_19;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_21;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_LT_23;Brasil;RJ;Trajano de Moraes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_RE_E_09;Brasil;RJ;Cordeiro;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSR_CO_10ME;Brasil;RJ;Bom Jardim;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_001;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_002;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_003;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_004;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_005;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_006;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_007;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_008;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_009;Brasil;SC;Faxinal dos Guedes;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_010;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_011;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_012;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_013;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_014;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_015;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_016;Brasil;SC;Xanxerê;Própria
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;PCHSL_LT_017;Brasil;SC;Xanxerê;Própria
