CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Constituicao_Emissor;Forma_Constituicao_Emissor;Sigla_Pais_Constituicao_Emissor;Pais_Constituicao_Emissor;Prazo_Duracao_Emissor;Data_Registro_Emissor;Requisicao_Registro_Emissor
62.307.848/0001-15;2022-01-01;7;122251;BANCO RCI BRASIL S.A.;1968-09-12;O Banco RCI Brasil S.A. ("Companhia") foi constituído na forma de sociedade limitada. Em 13 de fevereiro de 1970, a Companhia foi transformada em uma sociedade por ações.;BR;Brasil;;2008-04-29;N
62.984.091/0001-02;2022-01-01;10;127069;CRUZEIRO DO SUL EDUCACIONAL S.A.;1970-07-09;Sociedade anônima;BR;Brasil;;2021-02-09;N
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;1990-11-09;Sociedade Anônima;BR;Brasil;;2017-09-26;N
65.654.303/0001-73;2022-01-01;9;125595;DIBENS LEASING S.A. - ARREND.MERCANTIL;1990-09-27;Constituída por meio de subscrição particular de ações, sob a forma de sociedade por ações de capital fechado, por meio da Assembleia Geral de Constituição realizada em 27 de setembro de 1990.;BR;Brasil;;1993-09-28;N
67.010.660/0001-24;2022-01-01;7;126947;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;1991-10-16;Constituída sob a forma de sociedade limitada, tendo se transformado em sociedade por ações em 25 de setembro de 2006.;BR;Brasil;;2007-01-18;N
67.571.414/0001-41;2022-01-01;12;126130;VIVER INCORPORADORA E CONSTRUTORA S.A.;1992-02-06;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 22 de dezembro de 2006.;BR;Brasil;;2007-05-23;N
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;1992-03-09;A sociedade foi constituída sob a forma de sociedade limitada pela família Vilela de Queiroz, e foi transformada em sociedade por ações (Companhia Aberta) em 2007.;BR;Brasil;;2007-07-18;N
68.400.225/0001-79;2022-06-30;5;120511;CLARANET TECHNOLOGY S.A.;1992-08-25;Sociedade limitada.;BR;Brasil;;2021-12-22;N
71.208.516/0001-74;2022-01-01;8;127123;ALGAR TELECOM S/A;1954-02-25;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2007-07-27;N
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;1993-12-01;A Companhia foi constituída como uma sociedade por quotas de responsabilidade limitada, tendo sido transformada em sociedade anônima em 18/02/1999;BR;Brasil;;2007-10-11;N
71.673.990/0001-77;2022-01-01;9;121238;NATURA COSMÉTICOS S.A.;1969-08-28;Nossa Companhia foi constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 6 de setembro de 1995.;BR;Brasil;;2004-05-21;N
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;1993-12-01;Sociedade por ações;BR;Brasil;;1994-07-07;N
73.903.718/0001-61;2022-01-01;1;116142;SNB PARTICIPACOES SA;1993-11-25;Sociedade de Capital Aberto;BR;Brasil;;1994-03-09;N
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;1980-08-13;Constituída por meio de subscrição particular de ações, sob a forma de sociedade por ações de capital fechado.;BR;Brasil;;2017-07-18;N
75.609.123/0001-23;2022-01-01;3;119004;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;1973-05-29;Sociedade Limitada;BR;Brasil;;2013-11-14;N
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;1954-10-26;Sociedade de economia mista constituída sob a forma de sociedade por ações.;BR;Brasil;;1994-04-04;N
76.484.013/0001-45;2022-01-01;14;126125;CIA SANEAMENTO DO PARANA - SANEPAR;1963-01-23;Sociedade por Ações.;BR;Brasil;;2000-03-10;N
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;1963-11-27;Constituída sob a forma de sociedade anônima.;BR;Brasil;;1980-03-27;N
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;1968-05-01;Sociedade Anônima de capital aberto;BR;Brasil;;1980-01-22;N
79.430.682/0001-22;2022-01-01;4;121210;FARMÁCIA E DROGARIA NISSEI S.A.;1986-07-01;Sociedade Limitada;BR;Brasil;;2021-01-14;N
80.227.184/0001-66;2022-01-01;11;126159;METALGRAFICA IGUACU S.A.;1951-11-27;Sociedade Anônima - Capital Aberto (30/09/1962);BR;Brasil;;1968-09-02;N
80.680.093/0001-81;2022-01-01;6;125542;SENIOR SISTEMAS S.A.;1988-05-24;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-05-12;N
81.243.735/0001-48;2022-01-01;9;127114;POSITIVO TECNOLOGIA S.A.;1989-05-26;Constituída sob a forma de sociedade limitada e transformada em sociedade por ações em 17 de agosto de 2006.;BR;Brasil;;2006-12-06;N
82.120.676/0001-83;2022-01-01;1;115785;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;1990-08-31;Constituição sob a forma de sociedade limitada;BR;Brasil;;2021-11-22;N
82.508.433/0001-17;2022-01-01;13;127192;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;1971-07-02;Sociedade Anônima de Capital Aberto - A CASAN, foi criada como uma Sociedade de Economia Mista, com o objetivo de coordenar o planejamento e executar, operar e explorar os serviços públicos de esgotos e abastecimento de água potável, bem como realizar obras de saneamento básico, em convênio com municípios do Estado. Sua formação se deu através do antigo Departamento Autônomo de Engenharia Sanitária - DAES, 11(onze) sistema de abastecimento de água e 2 (dois) sistemas de coleta de esgotos existentes nos municípios Catarinenses.;BR;Brasil;;1998-02-06;N
82.636.986/0001-55;2022-01-01;4;123510;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;1935-04-06;1050 - Têxtil e VestuárioFabricação de artigos de Cama, Mesa e Banho;BR;Brasil;;1969-12-04;N
82.640.558/0001-04;2022-01-01;3;125812;KARSTEN S.A.;1933-12-12;Sociedade Anônima Aberta;BR;Brasil;;1971-12-29;N
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;1924-03-08;Em 2021 a Companhia completou 97 anos de atividades, sempre em Blumenau, Santa Catarina. Na década de 50 mediante ata constitutiva, nos tornamos uma Companhia de capital aberto, regido pela CVM.;BR;Brasil;;1950-01-19;N
82.901.000/0001-27;2022-01-01;5;127284;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;1974-01-11;Sociedade Anônima;BR;Brasil;;2021-02-02;N
82.982.075/0001-80;2022-01-01;1;116205;TEXTIL RENAUXVIEW S.A.;1926-04-27;Sociedade Anônima;BR;Brasil;;1969-08-11;N
83.475.913/0001-91;2022-01-01;3;120117;PBG S/A;1977-12-22;Sociedade Anônima;BR;Brasil;;1991-01-04;N
83.878.892/0001-55;2022-01-01;17;127033;CENTRAIS ELET DE SANTA CATARINA S.A.;1955-12-09;A Centrais Elétricas de Santa Catarina S.A. - Celesc, foi constituída por Escritura Pública lavrada no 3º Ofício de Notas da Comarca de Florianópolis, fls. 10 - verso a 29, livro 3, em 30 de Janeiro de 1956, em decorrência do Decreto Estadual nº 22, de 09 de dezembro de 1955, sendo autorizada a funcionar como Empresa de Energia Elétrica pelo Decreto Federal nº 39.015, de 11 de abril de 1956.;BR;Brasil;;1973-03-26;N
84.429.695/0001-11;2022-01-01;5;123176;WEG S.A.;1961-09-16;Constituída sob a forma de sociedade limitada e transformada em sociedade anônima de capital fechado em 7 de junho de 1965. Em 1971 as ações da Companhia foram admitidas à negociação em bolsa de valores.;BR;Brasil;;1982-02-09;N
84.683.374/0001-49;2022-01-01;9;125809;TUPY S.A.;1938-03-09;Sociedade Anônima;BR;Brasil;;1966-07-01;N
84.683.408/0001-03;2022-01-01;2;125670;DOHLER S.A.;1966-08-08;S.A. de capital aberto;BR;Brasil;;1973-12-26;N
84.683.671/0001-94;2022-01-01;3;125344;WETZEL S.A.;1932-04-11;Em 1932, a Wetzel foi constituída sob a forma de sociedade limitada, a partir de 1966 tornou-se sociedade anônima e em 09/10/1984 sociedade anônima de capital aberto.;BR;Brasil;;1984-10-09;N
84.684.455/0001-63;2022-01-01;4;123067;TIGRE S.A. PARTICIPAÇÕES;1949-01-04;Cia Hansen Industrial, posteriormente alterada para Tigre S.A. - Participações (anteriormente denominada Tigre S.A. - Tubos e Conexões) em 27/04/2017;BR;Brasil;;2021-10-01;N
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;1963-07-04;Inicialmente constituída como Firma Individual, passando para Metalúrgica Schulz S.A. em 1973.A Schulz S.A. é uma Companhia de Sociedade Anônima com Capital aberto.;BR;Brasil;;1994-12-19;N
85.041.333/0001-11;2022-01-01;1;115772;PORTO PONTA DO FELIX S/A;1996-02-27;Estatuto Social;BR;Brasil;;1997-01-01;N
85.778.074/0001-06;2022-01-01;3;123755;METALURGICA RIOSULENSE S.A.;1946-01-02;Constituída como uma empresa LTDA e a partir do ano de 1988, tonou-se uma sociedade anônima de capital aberto.;BR;Brasil;;1988-11-29;N
86.375.425/0001-09;2022-01-01;5;143698;METISA METALURGICA TIMBOENSE S.A.;1942-01-08;Sociedade Anônima de Capital Aberto;BR;Brasil;;1971-05-18;N
86.550.951/0001-50;2022-01-01;3;124615;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;1962-11-01;Sociedade anônima com registro de Companhia Aberta;BR;Brasil;;2004-12-28;N
87.043.832/0001-73;2022-01-01;4;126513;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;1971-12-29;A Seiva S.A. - Florestas e Indústrias é uma sociedade anônima de capital aberto.;BR;Brasil;;1981-12-11;N
87.456.562/0001-22;2022-01-01;2;126651;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;1973-11-13;Sociedade Anônima de Capital Aberto;BR;Brasil;;1988-03-04;N
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;1981-09-28;Habitasul Administração e Participações sob a forma de Sociedade Limitada, registrada na Junta Comercial do Rio Grande do Sul, sob nº 43200414335 em 08/10/1981, alterando sua denominação e tipo juridico para Companhia Habitasul de Participações, registrada na Junta Comercial do Rio Grande do Sul, sob nº 43300010007 em 10/12/1981.;BR;Brasil;;1982-04-19;N
87.870.952/0001-44;2022-01-01;7;121146;BORRACHAS VIPAL S.A.;1971-12-07;Constituída sob a forma de Sociedade Limitada e transformada em Sociedade por Ações em 25/08/1988;BR;Brasil;;2022-10-21;N
88.610.126/0001-29;2022-01-01;13;125562;FRASLE MOBILITY S.A.;1954-02-22;Constituída sob forma de sociedade por ações.;BR;Brasil;;1977-07-20;N
88.610.191/0001-54;2022-01-01;3;126266;MUNDIAL S.A. - PRODUTOS DE CONSUMO;1896-04-02;Sociedade Anônima;BR;Brasil;;1979-12-12;N
88.611.835/0001-29;2022-01-01;6;127188;MARCOPOLO S.A.;1949-08-06;Sociedade Limitada.;BR;Brasil;;1977-07-20;N
88.613.658/0001-10;2022-06-30;5;122299;PETTENATI S.A. INDUSTRIA TEXTIL;1964-06-11;Sociedade Anônima de Capital Aberto.;BR;Brasil;;1981-02-04;N
89.086.144/0001-16;2022-01-01;9;127248;RANDONCORP S.A.;1992-09-16;Sociedade Anônima de Capital aberto;BR;Brasil;;1993-02-05;N
89.096.457/0001-55;2022-01-01;15;126799;SLC AGRICOLA S.A.;1977-06-03;Constituída como uma empresa do tipo limitada;BR;Brasil;;2007-06-12;N
89.463.822/0001-12;2022-01-01;17;127312;LUPATECH S.A;1980-08-08;Sociedade por Ações;BR;Brasil;;2006-05-08;N
89.637.490/0001-45;2022-01-01;10;125778;KLABIN S.A.;1978-11-08;Constituída sob a forma de sociedade por ações.;BR;Brasil;;1997-08-06;N
89.723.993/0001-33;2022-01-01;1;116181;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;;;;;;;N
89.850.341/0001-60;2022-01-01;13;125802;GRENDENE S.A.;1971-02-25;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 26/11/1979.;BR;Brasil;;2004-10-26;N
90.076.886/0001-40;2022-01-01;6;126107;MINUPAR PARTICIPACOES S.A.;1990-07-14;Transformação da Sociedade Mercantil por cotas de responsabilidade limitada, Minuano - Exportação e Administração Ltda., na sociedade por ações Minupar Participações S.A.;BR;Brasil;;1990-12-21;N
90.400.888/0001-42;2022-01-01;12;127163;BCO SANTANDER (BRASIL) S.A.;1985-08-09;Sociedade por ações.;BR;Brasil;;2007-03-02;N
90.441.460/0001-48;2022-01-01;5;127132;UNICASA INDÚSTRIA DE MÓVEIS S.A.;1985-09-02;A Companhia foi constituída sob a forma de Sociedade Limitada e posteriormente transformada em Sociedade Anônima em 1º de setembro de 2004.;BR;Brasil;;2012-04-25;N
91.333.666/0001-17;2022-01-01;2;118264;RECRUSUL S.A.;1954-05-31;Ações;BR;Brasil;;1985-12-20;N
91.669.747/0001-92;2022-01-01;7;125851;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;1962-09-12;SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;BR;Brasil;;1977-07-20;N
91.983.056/0001-69;2022-01-01;15;125070;KEPLER WEBER S.A.;1936-04-30;A Companhia foi constituída na cidade de Panambi, no estado do Rio Grande do Sul, Brasil, sob a forma de sociedade limitada. Em 21 de setembro de 1963, transformou-se em S/A, passando a atuar com Kepler Weber S/A.;BR;Brasil;;1980-12-15;N
92.012.467/0001-70;2022-01-01;9;125822;GRAZZIOTIN S.A.;1950-05-24;LTDA;BR;Brasil;;1979-01-31;N
92.660.570/0001-26;2022-01-01;2;125810;TREVISA INVESTIMENTOS S.A.;1930-07-07;Foi constituida sob a forma de Cia Ltda e, em 1963 transformada em sociedade anônima.;BR;Brasil;;1980-12-15;N
92.665.611/0001-77;2022-01-01;2;123241;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;1920-01-23;Sociedade Anônima;BR;Brasil;;1977-07-20;N
92.690.783/0001-09;2022-01-01;20;127005;METALURGICA GERDAU S.A.;1901-02-01;Sociedade por ações;BR;Brasil;;1968-05-17;N
92.693.019/0001-89;2022-01-01;2;126890;PANATLANTICA S.A.;1967-07-20;Sociedade Anonima;BR;Brasil;;1971-12-29;N
92.702.067/0001-96;2022-01-01;19;126999;BCO ESTADO DO RIO GRANDE DO SUL S.A.;1928-09-12;Sociedade por ações;BR;Brasil;;1977-07-20;N
92.715.812/0001-31;2022-01-01;18;127176;CPFL TRANSMISSÃO S.A.;1966-09-13;Sociedade Anônima;BR;Brasil;;1970-01-07;N
92.721.232/0001-57;2022-01-01;8;125869;BANRISUL ARMAZENS GERAIS SA;1953-11-12;Ações Ordinárias Nominativas;BR;Brasil;;1996-10-18;N
92.749.225/0001-63;2022-01-01;3;126268;HERCULES S.A. FABRICA DE TALHERES;1936-10-13;Sociedade Anônima de Capital Aberto;BR;Brasil;;1968-11-01;N
92.754.738/0001-62;2022-01-01;11;126261;LOJAS RENNER S.A.;1965-06-10;Sociedade anônima fechada. A Companhia abriu seu capital em 1967.;BR;Brasil;;1977-07-20;N
92.781.335/0001-02;2022-01-01;12;126653;TAURUS ARMAS S.A.;1939-11-17;Sociedade Limitada;BR;Brasil;;1982-03-02;N
92.791.243/0001-03;2022-01-01;9;126910;IRANI PAPEL E EMBALAGEM S.A.;1941-06-06;Constituída na forma de sociedade por cotas de responsabilidade limitada. Posteriormente, transformou-se em sociedade por ações em 14 de outubro de 1964.;BR;Brasil;;1977-07-20;N
92.802.784/0001-90;2022-01-01;4;120405;CIA RIOGRANDENSE DE SANEAMENTO;1965-12-21;Empresa de Economia Mista - Sociedade Anônima;BR;Brasil;;1997-12-19;N
92.934.215/0001-06;2022-01-01;1;115823;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAME;1969-07-02;Sociedade por ações;BR;Brasil;;2018-09-27;N
93.828.986/0001-73;2022-01-01;1;115505;CEMEPE INVESTIMENTOS S.A.;1991-03-01;Sociedade Anônima;BR;Brasil;;1991-06-28;N
94.813.102/0001-70;2022-01-01;13;127053;TRÊS TENTOS AGROINDUSTRIAL S/A;2011-07-27;Sociedade por ações;BR;Brasil;;2021-06-21;N
95.426.862/0001-97;2022-01-01;4;127006;EXCELSIOR ALIMENTOS S.A.;1932-11-23;Sociedade por ações, constituída em 23 de novembro de 1932 como sociedade limitada, sob a denominação Baumhardt Irmãos Ltda.;BR;Brasil;;1977-07-20;N
96.298.013/0001-68;2022-01-01;7;125146;PACAEMBU CONSTRUTORA S.A.;1992-01-04;Constituída sob a forma de sociedade limitada, tendo sido transformada em sociedade anônima de capital fechado em 1º de maio de 2018.;BR;Brasil;;2020-10-01;N
96.418.264/0218-02;2022-01-01;12;124399;LOJAS QUERO QUERO S.A.;1967-08-15;Sociedade Limitada;BR;Brasil;;2020-08-06;N
97.191.902/0001-94;2022-01-01;2;123861;CONSERVAS ODERICH S.A.;1908-08-12;A Companhia foi constituída no ano de 1908 sob a forma de sociedade empresária limitada, vindo posteriormente a ter sua forma jurídica transformada em companhia aberta, com ingresso na CVM no ano de 1977.;BR;Brasil;;1977-07-20;N
97.837.181/0001-47;2022-01-01;9;126783;DEXCO S.A.;1962-01-25;Sociedade Anônima;BR;Brasil;;2007-09-10;N
