CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;111660;Deloitte Touche Tohmatsu Auditores Independentes;;49928567001002;003859;Nacional;2017-07-01;;;Auditoria das Demonstrações Financeiras referentes ao exercício a findar-se em 31 de dezembro de 2020 e Revisão das Informações Financeiras Intermediárias referentes aos trimestres a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2020.;R$ 1.069.652,48;Não houve.;Não há.
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;111661;PRICEWATERHOUSE COOPERS AUDITORES INDEPENDENTES LTDA;;61562112002417;002879;Nacional;2022-01-01;;;Auditoria das Demonstrações Financeiras referentes ao exercício a findar-se em 31 de dezembro de 2022 e Revisão das Informações Financeiras Intermediárias referentes aos trimestres a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2022.;R$912.300,00;Com a determinação a respeito da rotação a cada 5 (cinco) anos, conforme Instrução CVM 308/1999, a alteração obrigatória aconteceria no decorrer do ano de 2022 e, a fim de manter apenas uma única auditoria independente durante o ano de 2022, a Administração da Companhia optou por antecipar a alteração do auditor independente, a qual foi realizada no início do exercício de 2022.;Não há.
00.644.907/0001-93;2022-01-01;5;125817;INVESTCO S.A.;114020;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2018-01-01;;;Exercício 2021: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) em 31 de dezembro de 2021 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2021, 30/06/2021e 30/09/2021 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL.Exercício 2020: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) em 31 de dezembro de 2020 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2020, 30/06/2020 e 30/09/2020 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL.  Exercício 2019: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) em 31 de dezembro de 2019 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2019, 30/06/2019 e 30/09/2019 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL.;Para o exercício social de 2021 o montante total esperado da remuneração dos auditores independentes referente a Emissão de parecer de auditoria das DF's de 31 de dezembro de 2021, revisão das nossas ITR's para os períodos de 31/03/2021, 30/06/2021 e 30/09/2021, revisão dos controles de SCIRF e revisão do relatório de controle patrimonial foi de R$147.335,73.;Não aplicável;Não aplicável
00.644.907/0001-93;2022-01-01;5;125817;INVESTCO S.A.;114021;PricewaterhouseCoopers Auditores Independentes;;61562112000201;002879;Nacional;2023-01-01;;;Exercícios de 2023 a 2025:  A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) (ii) Demonstrações Contábeis Regulatórias (DCR's) exigidas para as controladas com o regime de concessão de serviço público, (iii) revisão das Informações Trimestrias (ITR's) nas respectivas datas-base 31/03/2023 a 2025 30/06/2023 a 2025 e 30/09/2023 a 2025, (iv) Relatório Anual de Sustentabilidade 2023 a 2025, e (v) dos controles internos (SCIRF), sendo os exercícios de 2024 e 2025 em todos os procedimentos, com reconduções condicionadas à aprovação anual no âmbito do Comitê de Auditoria e Conselho de Administração anualmente.;Para o exercício social de 2023, o montante total esperado da remuneração dos auditores independentes referente aos serviços acima mencionados consolidados é de R$4.618.046,00.;Instrução CVM n° 308, de 14 de maio de 1999 que, dentre outros determina que a empresa de auditoria não pode prestar serviços para o mesmo cliente por prazo superior a 5 exercícios sociais consecutivos;Não aplicável
00.743.065/0001-27;2022-01-01;1;115698;LITEL PARTICIPACOES S.A.;104345;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2014-05-16;2019-04-03;;Revisão das Informações Trimenstrais (ITR) para os trimestres a findarem-se em 30/06/2014, 31/03/2015, 30/09/2015 e 2016 e 31/03/2017. Adicionalmente, conferência da disposição e classificação dos principais valores nos diversos campos que comporão a DIPJ/ECF, consoante as instruções do Manual de Preenchimento a ser disponibilizado pela Receita Federal do Brasil.;Pelos serviços prestados a KPMG  fará jus ao recebimento de honorários no valor de R$ 87.300,00 anuais. O valor dos honorários anuais serão reajustados conforme índice inflacionário IPCA acumulado dos últimos 12 meses a partir de junho de 2014;rodízio obrigatório de auditores;
00.743.065/0001-27;2022-01-01;1;115698;LITEL PARTICIPACOES S.A.;104346;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2019-04-05;;;serviços de auditoria das demonstrações contábeis da Litel Participações S.A. para os exercícios a findarem-se em 31 de dezembro de 2019 a 2023, revisão das Informações Trimestrais em 31 de março de 2019 a 2023, 30 de junho de 2019 a 2023 e 30 de setembro de 2019 a 2023, assim como a revisão da Escrituração Contábil Fiscal - ECF do ano-calendário de 2019 a 2023.;Valor anual de R$160.000,00 (cento e sessenta mil reais), sujeito a atualização pelo IGP-M/FGV;Rodízio obrigatório de auditores;
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;115011;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2016-04-13;;;(i) Auditoria das demonstrações contábeis individuais, elaboradas de acordo com as práticas contábeis adotadas no Brasil, e consolidadas, de acordo com os padrões internacionais de relatório financeiro (IFRS), elaboradas pela Administração em português e em reais (R$), correspondente ao exercício a findar-se em 31/12/2016, 31/12/2017 e 31/12/2018. Revisão das Informações contábeis Trimestrais (ITR's) individuais e consolidadas, elaboradas de acordo com as normas contábeis brasileiras e internacionais, elaboradas pela Administração em português e em reais (R$), correspondentes aos trimestres de 31 de março e 30 de junho de 2016, 2017, 2018 e 2019 e 30 de setembro de 2016, 2017 e 2018 e (ii) Emissão de relatório de procedimentos pré-acordados em conexão à emissão de títulos representativos de dívida (bonds) em 2020.;Não houve pagamento para o ano de 2021.;A mudança de auditores independentes fez-se necessária estritamente em face de circunstâncias comerciais.;Não houve discordância por parte do auditor.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;115012;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2019-10-15;;;(i) Auditoria das demonstrações contábeis individuais, elaboradas de acordo com as práticas contábeis adotadas no Brasil, e consolidadas, de acordo com os padrões internacionais de relatório financeiro (IFRS), elaboradas pela Administração em português e em reais (R$), correspondente aos exercícios findos em 31/12/2019, 2020, 2021 e 2022, incluindo a Revisão das Informações Trimestrais (ITR's) dos períodos findos em 30 de setembro de 2019, 2020, 2021 e 2022, 31 de março e 30 de junho de 2020, 2021 e 2022 (ii) Emissão de relatório de procedimentos pré-acordados em conexão à emissão de títulos representativos de dívida (bonds) em 2020 e (iii) Serviços extraordinários relacionados à reestruturação societária e combinação de negócios em 2021.;O valor dos honorários de 2021 relativos a serviços de auditoria externa foi de R$ 2.447.575,77, e relativos a serviços extraordinários, relacionados à reestruturação societária e combinação de negócios, foi de de R$ 682.215,74.;Não aplicável;Não aplicável
00.864.214/0001-06;2022-01-01;20;127076;ENERGISA S.A.;114916;Ernst & Young Auditores Independentes S.S;;61366936000125;004715;Nacional;2017-01-04;;;Auditoria das demonstrações financeiras a partir do exercício de 2017, revisão das informações financeiras trimestrais a partir do período dos três meses findos em 31 de março de 2017 e Serviços específicos de consultoria.;A remuneração total Ernst & Young Auditores Independentes S.S paga pela Companhia e suas controladas em 2021 foi de R$10.859 mil, dos quais R$10.205 mil pelos serviços prestados de auditoria das demonstrações financeiras, revisão das informações financeiras trimestrais e R$654 mil pelos serviços específicos de consultoria tributária.;Rodízio obrigatório previsto no artigo 31 da IN CVM 308.;
00.864.214/0001-06;2022-01-01;20;127076;ENERGISA S.A.;114917;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA;;49928567000111;003859;Nacional;2022-01-01;;;Revisão das informações financeiras trimestrais a partir  do período dos três meses findos em 31 de março de 2022,  auditoria das demonstrações financeiras a partir do exercício de 2022 e serviços especificos de auditoria.;-;Rodízio obrigatório previsto no artigo 31 da IN CVM 308;-
00.897.864/0001-58;2022-01-01;1;113493;SANTA CATARINA PART INVEST SA;102168;VGA Auditores Independentes;;83280859000129;003689;Nacional;2018-08-05;;;Serviços de Auditoria Externa Independente;14141,03;;
00.924.429/0001-75;2022-01-01;7;123538;FERROVIA CENTRO-ATLANTICA S.A.;112041;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000626;003859;Nacional;2019-01-22;;;1) Relatório de auditoria sobre as demonstrações contábeis em 31/12/2020 elaboradas de acordo com as práticas contábeis adotadas no Brasil2) Relatórios de revisão das informações contábeis intermediárias em 31/03/2020, 30/06/2020 e 30/09/2020, elaboradas de acordo com o CPC 21 (RI) e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo Internacional Accounting Standards Board - IASB3) Relatórios de recomendações sobre os controles internos, compreendendo nossas constatações.;No exercício social encerrado em 31 de dezembro de 2021, os auditores independentes receberam honorários no valor total de R$ 561 mil, pelos serviços de auditoria contratados conf. detalhado no item 2.1 acima, não tendo sido prestados quaisquer outros serviços para a Companhia.;Rotação do prestador de serviços de auditoria externa independente, conforme roga a instrução 308/199.;Não Aplicável.
00.938.574/0001-05;2022-01-01;7;126918;CONC RIO-TERESOPOLIS S.A.;114682;PricewaterhouseCoopers Auditores Independentes;;61562112000201;002879;Nacional;2014-12-09;2019-01-10;;Serviço de Auditoria externa, com a finalidade de emitir parecer sobre as Demonstrações Financeiras do período de julho 2014 a dezembro 2019.;Serviço de Auditoria, com a finalidade de emitir parecer sobre as Demonstrações Financeiras, R$ 238.000,00.;O auditor independente Pricewaterhousecoopers Auditores Independentes substituiu em 09/12/2014 ao Auditor Independente Deloite Touche Tohmatsu Auditores Independentes em virtude de os auditores contratados para este exercício discordarem de tratamento contábil já adotado pela companhia desde exercícios anteriores na classificação e contabilização das debentures conversíveis em ações emitidas pela Companhia em 2002. O Auditor substituído não se opôs à substituição.;Não houve discordância.
00.938.574/0001-05;2022-01-01;7;126918;CONC RIO-TERESOPOLIS S.A.;114683;BKR - LOPES, MACHADO AUDITORES;;40262602000131;005363;Nacional;2019-01-11;;;Serviço de auditora externa, com finalidade de emitir parecer sobre as Demonstrações Financeiras do período de março 2021 a setembro 2022.;Serviço de auditoria, com finalidade de emitir parecer sobre as Demonstrações Financeiras - R$ 204.812,10.;O auditor independente BKR - Lopes, Machado Auditores substituiu em 11/01/2019 ao Auditor Independente Pricewaterhousecoopers Auditores Independentes em virtude de substituição em cumprimento a regra de rodízio conforme Instrução CVM 308/1999.;Não houve discordância.
00.974.211/0001-25;2022-01-01;1;116172;LINHA AMARELA S.A. - LAMSA;104938;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2016-07-13;;;(i)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2016 a 2020 (ii) Revisão de Informações Trimestrais individuais dos exercícios sociais de 2016 a 2020 e trimestre findo em 31 de março de 2021 da Companhia e suas investidas (iii) serviços relacionados à emissão de carta conforto para emissão de dívidas da Companhia e de suas investidas e (iv) Relatório Carta - Comentário referente aos exercícios sociais de 2016 a 2020 da Companhia e suas investidas.;(i) honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços prestados acima relacionados, a Companhia desembolsou o valor total de R$ 246.509,48.(ii) honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve pagamentos relacionados a outros serviços que não sejam de auditoria externa.;Ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos;N/A
00.974.211/0001-25;2022-01-01;1;116172;LINHA AMARELA S.A. - LAMSA;104939;MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;07326840000198;010723;Nacional;2021-06-24;;;(i)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2021 a 20223 (ii) Revisão de Informações Trimestrais individuais e consolidadas dos exercícios sociais de 2021 (a partir do 2T21) a 2023 da Companhia e suas investidas e (iii) Relatório anual contendo as recomendações e ou comentários sobre os controles internos referente aos exercícios sociais de 2021 a 2023 da Companhia e suas investidas.;(ii)honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços acima relacionados, a Companhia desembolsou o valor total de R$ 240.299,34.(iii)honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve prestação de serviços relacionados a outros serviços que não sejam de auditoria externa.;A contratação Mazars Auditores Independentes - Sociedade Simples ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos;N/A
00.979.969/0001-56;2022-01-01;1;114163;CAIXA ADM DIV PUB ESTADUAL SA;102982;EXACTO AUDITORIA S/S;;87924072000103;003565;Nacional;2016-02-05;;;a) Exame das demonstrações contábeis, com a emissão de pareceres exigidos pela Comissão de Valores Mobiliários - CVMpara as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal edemais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres c)Revisão dos controles internos, das demonstrações contábeis, exame e avaliação de todos os métodos e procedimentos denatureza tributária, impostas à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados d)Emissão de relatórios circunstanciados e os pareceres sobre os trabalhos realizados, entregando-os à CONTRATANTE atécinco dias úteis após a disponibilização da documentação pertinente e)Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados,deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE.;Pela execução dos serviços contratados, a CADIP pagará à EXACTO AUDITORIA S/S o valor de R$ 31.906,08 (trinta e um milnovecentos e seis reais e oito centavos), em 24 parcelas mensais de igual valor, valor este atualizado a cada 12 meses peloIGP-M.;1º Termo de Aditamento ao Contrato, este assinado em 06/02/2014 pelo prazo de 2 anos.;
00.979.969/0001-56;2022-01-01;1;114163;CAIXA ADM DIV PUB ESTADUAL SA;102983;EXACTO AUDITORIA S/S;;87924072000103;003565;Nacional;2018-03-14;;;a) Exame das demonstrações contábeis, com a emissão de pareceres exigidos pela Comissão de Valores Mobiliários - CVMpara as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal edemais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres c)Revisão dos controles internos, das demonstrações contábeis, exame e avaliação de todos os métodos e procedimentos denatureza tributária, impostas à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados d)Emissão de relatórios circunstanciados e os pareceres sobre os trabalhos realizados, entregando-os à CONTRATANTE atécinco dias úteis após a disponibilização da documentação pertinente e)Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados,deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE.;Pela execução dos serviços contratados, a CADIP pagará à EXACTO AUDITORIA S/S o valor de R$ 18.823,80 (derzoito mil oitocentos e vinte e três reais e oitenta centavos) em 12 (doze) parcelas mensais de igual valor.;2ª Termo Aditivo.;
00.979.969/0001-56;2022-01-01;1;114163;CAIXA ADM DIV PUB ESTADUAL SA;102984;MACIEL AUDITORES S/S;;13098174000180;011592;Nacional;2019-02-18;;;a) Exame das demonstrações financeiras e fiscais, com a emissão de pareceres e relatórios exigidos pela Comissão de Valores Mobiliários - CVM para as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal e demais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres, inclusive sobre a escrituração Contábil e Fiscal, e demais peças ao Sistema Público de Escrituração Digital - SPED, correspondente ao ano de 2019 c) Revisão dos controles internos, das demonstrações financeiras, exame e avaliação de todod os métodos e procedimentos de natureza tributária, imputados à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados, bem como a emissão de parecer/relatório com periodicidade trimestral, anual ou eventual. d) Emissão de relatórios circunstanciados e os pareceres/relatórios sobre os trabalhos realizados, entregando-os à CONTRATANTE até cinco dias úteis após a disponibilização da documentação pertinente e) Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados, deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE f) Os padrões de auditoria a serem seguidos pela CONTRATADA serão aqueles usualmente recomendados, incluindo, portanto, consistência nos registros contábeis e outros procedimentos de auditoria que forem julgados necessários nas circunstâncias, atendidas as normas de sigilo profissional a que está subordinada a CONTRATANTE g) Observa as condições especificadas no Termo de Referência (ANEXO VII), que fará parte do contrato como anexo.;Pela execução dos serviços contratados, a CADIP pagará a MACIEL AUDITORES S/S o valor de R$ 29.000,00 ( vinte e nove mil reais) ,em 12 parcelas mensais de igual valor.;Término do contrato com a EXACTO AUDITORES S/S;
00.979.969/0001-56;2022-01-01;1;114163;CAIXA ADM DIV PUB ESTADUAL SA;102985;MACIEL AUDITORES S/S;;13098174000180;011592;Nacional;2020-01-21;;;a) Exame das demonstrações financeiras e fiscais, com a emissão de pareceres e relatórios exigidos pela Comissão de Valores Mobiliários - CVM para as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal e demais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres, inclusive sobre a escrituração Contábil e Fiscal, e demais peças ao Sistema Público de Escrituração Digital - SPED, correspondente ao ano de 2019e 2020 c) Revisão dos controles internos, das demonstrações financeiras, exame e avaliação de todod os métodos e procedimentos de natureza tributária, imputados à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados, bem como a emissão de parecer/relatório com periodicidade trimestral, anual ou eventual. d) Emissão de relatórios circunstanciados e os pareceres/relatórios sobre os trabalhos realizados, entregando-os à CONTRATANTE até cinco dias úteis após a disponibilização da documentação pertinente e) Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados, deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE f) Os padrões de auditoria a serem seguidos pela CONTRATADA serão aqueles usualmente recomendados, incluindo, portanto, consistência nos registros contábeis e outros procedimentos de auditoria que forem julgados necessários nas circunstâncias, atendidas as normas de sigilo profissional a que está subordinada a CONTRATANTE g) Observa as condições especificadas no Termo de Referência (ANEXO VII), que fará parte do contrato como anexo.;Pela execução dos serviços contratados, a CADIP pagará a MACIEL AUDITORES S/S o valor de R$ 2.512,68 ( dois mil quinhetos e doze reais), em 24 parcelas.;Primeiro Aditivo ao Contrato celebrado em 19/2/2019.;
