CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363752;2015-05-12;AGE;2015-05-12;35999997.47;Subscrição particular;6118955;0;6118955;5.22979910;R$ por Unidade;5.88335712;Com base no valor do patrimônio líquido registrado nas Demonstrações Financeiras da Companhia de setembro de 2014, nos termos do artigo 170, §1º, II da Lei das S.A.;Aporte de capital. O acionista CAIXA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CEVIX, fundo de investimento em participações constituído sob forma de condomínio fechado, inscrito no CNPJ/MF sob o nº 11.283.444/0001-06, neste ato representado por seu Administrador CAIXA ECONÔMICA FEDERAL, instituição financeira constituída sob a forma de empresa pública, regendo-se pelo Estatuto aprovado pelo Decreto n.º 7.973, de 28 de março de 2013, com sede na Cidade Brasília, Distrito Federal, por meio de sua Vice-Presidência de Gestão de Ativos de Terceiros, situada na Cidade de São Paulo, Estado de São Paulo, na Avenida Paulista, nº 2.300, 11º andar, inscrita no CNPJ/MF sob o nº 00.360.305/0001-04, renunciou seu direito de preferência em favor dos subscritores acima mencionados.
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363753;2015-07-13;AGE;2015-07-13;118999999.31;Subscrição particular;20226547;0;20226547;16.42822919;R$ por Unidade;5.88335712;Com base no valor do patrimônio líquido registrado nas Demonstrações Financeiras da Companhia de setembro de 2014, nos termos do artigo 170, §1º, II da Lei das S.A.;Conforme consta do Boletim de Subscrição, parte integrante da Ata da AGE como seu Anexo I, as ações emitidas neste ato são subscritas na proporção do capital detido por seus acionistas nesta data.
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363754;2018-12-14;AGE;2018-12-14;420000000.00;Subscrição particular;75023470;0;75023470;52.33688337;R$ por Unidade;5.61000000;Fixado com base no valor do patrimônio líquido registrado nas Demonstrações Financeiras da Companhia de setembro de 2018, nos termos do artigo 170, parágrafo 1º, II da Lei das S.A.;Em moeda corrente nacional.
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363755;2021-01-14;AGE;2021-02-05;369999999.09;Subscrição particular;59012693;0;0;0.00000000;R$ por Unidade;0.00000000;;
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363756;2021-06-24;AGE;2021-08-05;169999998.62;Subscrição particular;30149883;0;30149883;0.00000000;R$ por Unidade;5.63849613;;
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363757;2021-12-15;AGE;2022-01-14;259999998.49;Subscrição particular;45290658;0;45290658;0.00000000;R$ por Unidade;5.74069819;;
00.622.416/0001-41;2022-01-01;10;123211;STATKRAFT ENERGIAS RENOVAVEIS S.A.;363758;2022-03-11;AGE;2022-03-11;688740061.39;Subscrição particular;101507473;0;101507473;35.62354629;R$ por Unidade;6.78511681;Fixado com base no valor do patrimônio líquido registrado nas Demonstrações Financeiras da Companhia de 30 de setembro de 2021, nos termos do artigo 170, §1º, II da Lei das S.A.;Em moeda corrente nacional.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373353;2017-03-25;Assembleia Geral Extraordinária;2017-03-25;1210000000.00;Subscrição particular;110000000;0;110000000;32.12020591;R$ por Unidade;11.00000000;O preço de emissão foi fixado nos termos do Art. 170, §1º, III da Lei 6.404/76 ("LSA"), com base na média das cotações das ações da Companhia nos 15 pregões da BM&FBOVESPA S.A. - Bolsa de Valores Mercadorias e Futuros ("BM&FBOVESPA") anteriores à data da proposta da administração, ponderada por volume de negociação, no período de 06 de fevereiro de 2017 a 08 de março de 2017, inclusive, com desconto de 14,5% sobre o valor apurado.;As ações emitidas no âmbito do aumento de capital deverão ser integralizadas à vista, em moeda corrente nacional, no ato da subscrição.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373354;2017-09-29;Conselho de Administração;2017-09-29;14257385.92;Subscrição particular;1063714;0;1063714;0.23454246;R$ por Unidade;13.40000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 14.257.385,92 com a consequente emissão de 1.063.714 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373355;2017-12-29;Conselho de Administração;2017-09-29;1852944.84;Subscrição particular;196409;0;196409;0.04328824;R$ por Unidade;9.43000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 1.852.944,84 com a consequente emissão de 196.409 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373356;2018-09-05;Conselho de Administração;2018-09-05;23098251.52;Subscrição particular;3113058;0;3113058;0.68143775;R$ por Unidade;7.42000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 23.098.251,52 com a consequente emissão de 3.113.058 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373357;2018-10-10;Conselho de Administração;2018-10-10;9695646.70;Subscrição particular;427121;0;427121;0.09340799;R$ por Unidade;22.70000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 9.695.646,70 com a consequente emissão de 427121 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373358;2018-11-30;Conselho de Administração;2018-11-30;384628.80;Subscrição particular;16944;0;16944;0.00370538;R$ por Unidade;22.70000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 384.628,80 com a consequente emissão de 16.944 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373359;2019-08-09;Conselho de Administração;2019-08-09;9639806.16;Subscrição particular;285878;0;285878;0.06247789;R$ por Unidade;33.72000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 9.639.806,16 com a consequente emissão de 285.878 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373360;2019-09-30;Conselho de Administração;2019-09-30;27141361.83;Subscrição particular;1191979;0;1191979;0.25982703;R$ por Unidade;22.77000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 27.141.361,83 com a consequente emissão de 1.191.979 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373361;2019-10-23;Conselho de Administração;2019-10-23;2500000035.00;Subscrição particular;64102565;0;64102565;12.25995767;R$ por Unidade;39.00000000;O preço de emissão foi fixado nos termos do Art. 170, §1º, III da Lei nº 6.404/76 ("LSA"), com base na média das cotações das ações da Companhia nos 7 pregões da B3 S.A. - Brasil, Bolsa, Balão ("B3") anteriores à data da proposta da administração, ponderada por volume de negociação, no período de 09 de agosto de 2019 a 19 de agosto de 2019, inclusive, com desconto de 9,43% sobre o valor apurado, desconto este aplicado com o objetivo de estimular a adesão dos acionistas da Companhia ao Aumento de Capital.;As ações emitidas no âmbito do Aumento de Capital deverão ser integralizadas à vista, em moeda corrente nacional, no ato da subscrição.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373362;2019-12-10;Conselho de Administração;2019-12-10;8211059.50;Subscrição particular;269847;0;269847;0.05158306;R$ por Unidade;30.43000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 8.211.059,50 com a consequente emissão de 269.847 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373363;2020-01-10;Conselho de Administração;2020-01-10;2235757.32;Subscrição particular;98189;0;98189;0.01876596;R$ por Unidade;22.77000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 2.235.757,32 com a consequente emissão de 98.189 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373364;2020-07-03;Conselho de Administração;2020-07-03;37070655.71;Subscrição particular;1476199;0;1476199;0.28213235;R$ por Unidade;25.11000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 37.070.655,71 com a consequente emissão de 1.476.199 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373365;2020-09-21;Conselho de Administração;2020-09-21;6336357.63;Subscrição particular;144458;0;144458;0.02753126;R$ por Unidade;43.86000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 6.336.357,63 com a consequente emissão de 144.458 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373366;2020-09-21;Conselho de Administração;2020-09-21;4000000035.00;Subscrição particular;34782609;0;34782609;6.62715335;R$ por Unidade;115.00000000;O preço de emissão foi fixado com base na média das cotações das ações da Companhia nos 7 pregões da B3 S.A. -Brasil, Bolsa, Balcão ("B3"), anteriores à data do anúncio do aumento de capital, ponderada por volume de negociação, no período de 13 de julho de 2020 a 21 de julho de 2020, inclusive, com desconto de 1,29% sobre o valor apurado, desconto este aplicado com o objetivo de estimular a adesão dos acionistas da Companhia ao Aumento de Capital. Tal deságio é compatível com as práticas de mercado.;As ações emitidas no âmbito do Aumento de Capital foram integralizadas à vista, em moeda corrente nacional, no ato da subscrição.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373367;2020-12-10;Conselho de Administração;2020-12-10;7685921.15;Subscrição particular;225565;0;225565;0.04030591;R$ por Unidade;34.07408574;Aprovado por unanimidade o aumento de capital da Companhia em R$ 7.685.921,15 com a consequente emissão de 225.565 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373368;2021-02-12;Conselho de Administração;2021-02-12;4519559.94;Subscrição particular;227669;0;227669;0.04066548;R$ por Unidade;19.85000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 7.685.921,15 com a consequente emissão de 225.565 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373369;2021-06-10;Assembleia Geral Extraordinária;2021-06-10;6272152105.33;Subscrição particular;339355391;0;339355391;60.58989784;R$ por Unidade;0.00000000;Cisão Parcial com Incorporação do Acervo Cindido, de forma que todos os ativos operacionais e passivos de Lojas Americanas que compõem o acervo cindido, indicados no Protocolo e Justificação (incluindo os estabelecimentos e processos listados no Anexo II) ("Acervo Cindido") sejam vertidos para a Companhia, nos termos e condições estabelecidos no Protocolo e Justificação. Conforme indicado no Protocolo e Justificação, a Cisão Parcial com Incorporação do Acervo Cindido será efetivada "linha a linha" das contas patrimoniais cindidas para fins contábeis em Lojas Americanas. Portanto, a incorporação do Acervo Cindido resultará em aumento do patrimônio líquido da Companhia no valor de R$6.272.152.105,33, mediante a emissão de 339.355.391 novas ações ordinárias, nominativas e sem valor nominal, ao preço de emissão total de R$6.272.152.105,33.;
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373370;2021-07-27;Conselho de Administração;2021-07-27;65167515.52;Subscrição particular;3622621;0;3622621;0.40276354;R$ por Unidade;17.99000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 65.167.515,52 com a consequente emissão de 3.622.621 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373371;2021-10-29;Conselho de Administração;2021-10-29;2927302.56;Subscrição particular;72891;0;72891;0.00807152;R$ por Unidade;40.16000000;;
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373372;2021-12-16;Conselho de Administração;2021-12-16;6115670.16;Subscrição particular;624683;0;624683;0.06916816;R$ por Unidade;9.79000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 6.115.670,16 com a consequente emissão de 624.683 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373373;2022-01-24;Conselho de Administração;2022-01-24;36429196.51;Subscrição particular;1124011;0;1124011;0.12437033;R$ por Unidade;32.41000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 36.429.196,51 com a consequente emissão de 1.124.011 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373374;2022-03-31;Conselho de Administração;2022-03-31;68093.41;Subscrição particular;2101;0;2101;0.00023676;R$ por Unidade;32.41000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 68.093,41 com a consequente emissão de 2.101 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373375;2022-03-31;Conselho de Administração;2022-03-31;468040577.13;Subscrição particular;19723581;0;19723581;2.22265717;R$ por Unidade;23.73000000;O preço de emissão foi de R$23,73 por ação, e foi fixado nos termos do Art. 170, §1º, III da Lei nº 6.404/76 ("LSA"), considerando a média das cotações das ações da Companhia nos 20 pregões da B3 S.A. - Brasil, Bolsa, Balcão ("B3"), anteriores à data do Aviso aos Acionista sobre o aumento de capital, ponderada por volume de negociação, no período de 24 de novembro de 2021 a 21 de dezembro de 2021, inclusive, com desconto de 20% sobre o valor apurado. Desconto este aplicado com o objetivo de estimular a adesão dos acionistas da Companhia ao Aumento de Capital, dada a volatilidade característica do mercado de valores mobiliários.;Dinheiro.
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;373376;2022-04-25;Conselho de Administração;2022-04-25;189890.19;Subscrição particular;5859;0;5859;0.00064590;R$ por Unidade;32.41000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 189.890,19 com a consequente emissão de 5.859 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
