CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
43.776.517/0001-80;2022-01-01;11;126250;CIA SANEAMENTO BASICO EST SAO PAULO;50722;A Companhia, o Acionista Controlador, Controladas e Coligadas, Diretores, membros do Conselho de Administração, do Conselho Fiscal e dos comitês estatutários, empregados com acesso a atos ou fatos relevantes, bem como terceiros de confiança.
43.948.405/0001-69;2022-01-01;3;126098;LUPO S.A.;50671;A Companhia, Acionistas Controladores, Administradores, Conselheiros Fiscais e membros de outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, as Controladas e Coligadas, e quem quer que, em virtude de seu cargo, função ou posição no Controlador, Controladas ou nas Coligadas, tenha/possa vir a ter acesso à Informação Relevante. Serão consideradas Pessoas Vinculadas as demais pessoas expressamente indicadas pelo Diretor de Relações com Investidores, a seu exclusivo critério("Pessoas Vinculadas"). As pessoas que mantém vínculo com Administradores, Conselheiros Fiscais e membros dos órgãos com funções técnicas ou consultivas da Companhia: o cônjuge companheiro(a) dependentes incluídos na declaração anual do IRPF e as sociedades controladas direta ou indiretamente, seja pelos Administradores, Conselheiros Fiscais, seja pelas Pessoas Ligadas ("Pessoas Ligadas").
45.242.914/0001-05;2022-01-01;4;127200;C&A MODAS S.A.;50908;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
45.365.558/0001-09;2022-01-01;6;127017;VITTIA S.A.;50828;Diretores, membros do Conselho de Administração, do Conselho Fiscal (caso instalado), e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como seus cônjuges não separados judicialmente, companheiro ou dependente incluído na declaração anual de imposto de renda, e sociedades por elas controladas, direta ou indiretamente, nos termos do artigo 11 da Resolução CVM 44, de 23 de agosto de 2021, e pela Companhia.
45.453.214/0001-51;2022-01-01;7;126896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;50768;As restrições descritas acima não se aplicam às negociações realizadas por fundos de investimento de que sejam cotistas as Pessoas Vinculadas desde que:a) os fundos de investimento não sejam exclusivos eb) as decisões de negociação do administrador do fundo de investimento não possam ser influenciadas pelos cotistas.
45.453.214/0001-51;2022-01-01;7;126896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;50768;A Política de Negociação da Profarma aplica-se: aos representantes dos acionistas da Profarma, aos membros do Conselho de Administração da Profarma, diretores executivos, gerentes divisionais, gerentes, supervisores e demais empregados que, em decorrência de seu cargo, função ou posição na organização, e em suas controladas, tenha conhecimento de informação privilegiada ("Pessoas Vinculadas"). As normas da Política de Negociação aplicam-se também nos casos em que as negociações por parte das Pessoas Vinculadas se deem para o seu benefício direto e/ou indireto mediante a utilização, por exemplo, de: (a) sociedade por elas controlada, direta ou indiretamente (b) terceiros com que for mantido contrato de gestão, fideicomisso ("trust") ou de administração de carteira de investimentos em ativos financeiros (c) procuradores ou agentes (d) cônjuges dos quais não estejam separados judicialmente, companheiros (as) e quaisquer dependentes incluídos em sua declaração anual de imposto s/ renda.
45.987.245/0001-92;2022-01-01;8;126977;BIOMA EDUCAÇÃO S.A.;50810;São consideradas Pessoas Vinculadas à Política os acionistas controladores, os diretores e membros do conselho de administração e do conselho fiscal (quando instalado) da Companhia, bem como os administradores de suas controladas, membros de órgãos com funções técnicas ou consultivas da Companhia criados por disposição estatutária e/ou empregados que tenham conhecimento de determinada informação relevante relativa a fato relevante ainda não divulgado. para assegurar a rapidez, a simultaneidade e a divulgação global de informações ao mercado de capitais,
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Acionistas Controladores
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Administradores
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Conselheiros Fiscais
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Ex-Administradores
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Membros de quaisquer órgãos com funções técnicas ou consultivas da Companhia
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Qualquer pessoa que venha a ser indicada pelo Diretor de RI como Pessoa Obrigada
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Empregados da Cia. que tenham acesso permanente ou eventual a Informações Privilegiadas
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Terceiros contratados pela Cia. que, em relação às atividades performadas à Cia., tenham acesso permanente ou eventual a Informações Privilegiadas
47.508.411/0001-56;2022-01-01;19;126097;CIA BRASILEIRA DE DISTRIBUICAO;50670;Qualquer pessoa que, em virtude de seu cargo, função ou posição na Cia., nas Sociedades Controladoras, nas Sociedades Controladas e nas Sociedades Coligadas, que tenham (i) aderido expressamente a Política de Negociação e estejam obrigados à observância das regras ali descritas e (ii) acesso permanente ou eventual a Informações Privilegiadas, bem como outros que a Cia. considere necessário ou conveniente, e que venham a ser indicadas como pessoas obrigadas
47.960.950/0001-21;2022-01-01;5;126359;MAGAZINE LUIZA S.A.;50736;Acionistas controladores diretos e indiretos membros do Conselho de Administração e de seus Comitês de assessoramento, da Diretoria, do Conselho Fiscal ou outros órgãos com funções técnicas ou consultivas da Companhia Diretores Estatutários, Diretores Executivos, Diretores de Departamento, Gerente de Departamento e lideranças dos escritórios e dos centros de distribuição, bem como colaboradores empregados ou terceirizados qualificados pelo DRI como Pessoa Vinculada em razão das atividades que desenvolvem, incluindo os colaboradores que atuam no departamento financeiro e controladoria, entre outros sociedades coligadas de forma direta ou indireta procuradores de Pessoas Vinculadas cônjuges de Pessoas Vinculadas dos quais não estejam separados judicialmente, companheiros(as) e quaisquer dependentes incluídos em sua declaração anual de imposto sobre a renda a própria Companhia clubes e fundos de investimento cuja maioria das cotas destes clubes e/ou fundos de investimento.
49.263.189/0001-02;2022-01-01;8;127138;HELBOR EMPREENDIMENTOS S.A.;50892;De acordo com a política de negociação da Companhia, são consideradas pessoas vinculadas: a Companhia, seus acionistas controladores, diretos e indiretos, diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à Política de Negociação e estejam obrigados à observância das regras nela descritas.
49.669.856/0001-43;2022-01-01;14;127001;VESTE S.A. ESTILO;50822;De acordo com a nossa Política de Negociação de Valores Mobiliários ("Política de Negociação"), são pessoas sujeitas às restrições da política: (i) acionistas controladores, administradores, conselheiros fiscais da Companhia e qualquer membro de órgão com funções técnicas ou consultivas, criados por disposição estatutária (ii) funcionários com acesso a informação privilegiada e, ainda, (iii) qualquer pessoa que, em virtude de seu cargo, função ou posição na controladora ou nas sociedades controladas, tenha conhecimento de informação privilegiada sobre a Companhia, para assegurar a observância de práticas de boa conduta na negociação de valores mobiliários.
50.564.053/0001-03;2022-01-01;6;126403;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;50739;Pessoas Vinculadas - Significa a Companhia, seus acionistas controladores, diretos e indiretos, diretores, membros do conselho de administração, do conselho fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à Política de Divulgação, estando obrigados à observância das regras nela descritas.
50.746.577/0001-15;2022-01-01;10;125763;COSAN S.A.;50516;A Companhia, os Acionistas Controladores, os Administradores da Companhia os membros do Conselho Fiscal da Companhia, membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária e outras pessoas indicadas pelo Comitê, a seu exclusivo critério, inclusive empregados, integrantes de comitês não-estatutários ou outros Acionistas que tenham ou possam vir a ter Informações Privilegiadas ou Informações Sensíveis relativas à Companhia, suas Controladas ou Coligadas.
50.926.955/0001-42;2022-01-01;6;125962;VULCABRAS S.A.;50604;Acionistas Controladores e/ou Acionistas Relevantes, Administradores e Conselheiros, seus respectivos cônjuge ou companheiro (a), Ex-Administradores, empregados e/ou Executivos que o Diretor de Relações com Investidores indicar.
51.128.999/0001-90;2022-01-01;5;126676;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;50762;Acionistas Controladores, Administradores, Conselheiros e Detentores de Informações Vinculados que, na qualidade de empregado ou não, em virtude de seu cargo, função ou posição na Companhia ou nas sociedades controladoras, controladas ou coligadas da Companhia, ou sob controle comum, tenha conhecimento de informação relativa a Ato ou Fato Relevante, especialmente os integrantes de áreas diretamente subordinadas aos Acionistas Controladores, Administradores e Conselheiros.
51.466.860/0001-56;2022-03-31;9;119314;SAO MARTINHO S.A.;48057;Os Administradores, os Conselheiros Fiscais e os membros de órgãos com Funções Técnicas ou Consultivas da Companhia
52.123.916/0001-32;2022-01-01;1;116488;DORI ALIMENTOS S.A.;46297;A própria Companhia, o(s) Acionista(s) Controlador(es), os Administradores, os membros do Conselho Fiscal, quando instalado, e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, ou, ainda conforme identificação realizada pelo Diretor de Relações com Investidores (i) quem quer que, em virtude de seu cargo, função ou posição na Companhia, seus controladores, controladas ou coligadas, possa vir a ter conhecimento de informação relativa a Ato ou Fato Relevante, incluindo empregados, estagiários e outros colaboradores, e (ii) terceiros que, em virtude de relação comercial, profissional ou de confiança com a companhia, possam vir a ter conhecimento de informação relativa a Ato ou Fato Relevante, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
52.548.435/0001-79;2022-01-01;5;122240;JSL S.A.;48970;Acionistas controladores, administradores e membros do conselho fiscal ou de qualquer outro órgão técnico ou consultivo da Companhia.
53.113.791/0001-22;2022-01-01;8;125611;TOTVS S.A.;50459;Aplica-se ao Grupo TOTVS devendo ser observada pelos acionistas Controladores (conforme aplicável), membros do conselho de administração, diretores, Conselheiros Fiscais e membros de quaisquer órgãos com funções técnicas ou consultivas criadas por disposição estatutária, pelas Controladas e Coligadas da Companhia,e por quem quer que, devido seu cargo, função ou posição, tenha ou possa vir a ter acesso a qualquer (i) decisão dos Controladores (ii) deliberação da assembleia geral ou dos Administradores ou (iii) qualquer outro ato de caráter administrativo, técnico, negocial ou econômico-financeiro ocorrido ou relacionado aos negócios da Companhia que possa influir na: (a) cotação dos valores mobiliários da Companhia (b) decisão dos investidores de comprar, vender ou manter os seus valores mobiliários ou (c) decisão dos investidores de exercerem quaisquer direitos de titular de valores mobiliários da Companhia ou a eles referenciados ("Informação Relevante").
56.444.250/0001-75;2022-01-01;1;116285;HAUSCENTER SA;46194;POLÍTICA DE NEGOCIAÇÃO COM VALORES MOBILIÁRIOSArtigo 8º - O Diretor de Relações com Investidores é a pessoa responsável pela implantação dos procedimentos necessários à observância das regras das Políticas de Negociação e pelo seu acompanhamento.
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;50402;Administradores, Acionistas Controladores, Conselheiros Fiscais e integrantes dos demais órgãos com Funções Técnicas e Consultivas. Estão também vinculados os empregados e executivos com acesso a informações relevantes e por quem quer que, em virtude de seu cargo, função ou posição, tenham conhecimento de informação relativa a ato ou fato relevante sobre a Companhia.
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Acionistas controladores, diretos ou indiretos e diretores
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Conselho de Administração
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Conselho Fiscal
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Membros de órgãos estatutários de empresas na qual a Companhia seja única controladora
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Administradores que se afastarem da administração da companhia durante o prazo de seis meses, contados da data do afastamento.
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Quaisquer pessoas que, em virtude de cargo ou função, tenha conhecimento de informação relevante
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Auditores Independes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;Cônjuge ou companheiro e qualquer outro dependente incluído na declaração anual de imposto de renda das pessoas impedidas de negociar
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;sociedades ou outros intituições ou entidades de que as pessosas impedidas de negociar participem de modo que possam influenciar nas decisões da negociação.
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;qualquer pessoa jurídica controlada direta ou indiretamente pelas pessoas impedidas nde negociar
56.720.428/0001-63;2022-01-01;7;125252;ROMI S.A.;50276;qualquer pessoa que tenha tido acesso a informação relativa a ato ou fato relevante por intermédio de qualquer das pessoas impedidas de negociar.
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Acionistas controladores diretos ou indiretos da Companhia
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Diretores Estatutários da Companhia
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Membros do Conselho de Administração da Companhia
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Membros do Conselho Fiscal da Companhia
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Membros do Comitê de Auditoria da Companhia
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Membros do Comitê de Gestão de Pessoas da Companhia
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Membros de quaisquer órgãos com funções técnicas ou consultivas que vierem a ser criados por disposição estatutária
58.119.199/0001-51;2022-01-01;8;125319;ODONTOPREV S.A.;50314;Colaboradores e Terceiros que tenham acesso permanente ou eventual à informações relevantes
58.430.828/0001-60;2022-01-01;9;125381;BLAU FARMACÊUTICA S.A.;50344;- os acionistas controladores, diretos ou indiretos, da Companhia os diretores da Companhia os membros do Conselho de Administração os membros do conselho fiscal da Companhia os membros dos comitês ou de quaisquer órgãos da Companhia com funções técnicas e consultivas, criados por disposição estatutária e quem quer que, em virtude de seu cargo, função ou posição na Companhia, nos seus acionistas controladores, nas sociedades controladas e nas sociedades coligadas, tenha aderido à Política de Negociação e tenha acesso ou conhecimento de Informações Relevantes (conforme definidas na Política de Negociação).
59.105.999/0001-86;2022-01-01;7;126021;WHIRLPOOL S.A.;50635;i) A própria Companhia (ii) Os acionistas controladores, diretos ou indiretos da Companhia (iii) Os membros do Conselho de Administração, de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, e do Conselho Fiscal (iv) Membros da Diretoria da Companhia (v) E, quem quer que, em virtude de seu cargo, função ou posição na Companhia, sua controladora, suas coligadas ou controladas, tenham acesso a Fato Relevante ou tenham conhecimento de Informação Privilegiada.
59.285.411/0001-13;2022-01-01;16;126950;BCO PAN S.A.;50798;São consideradas Pessoas Vinculadas os Administradores, Conselheiros Fiscais, membros dos Órgãos com Funções Técnicas ou Consultivas e Colaboradores que, em virtude do seu cargo, função ou posição no Banco PAN, suas controladoras, controladas ou coligadas, tenham acesso a qualquer Informação Privilegiada, bem como seus cônjuges, companheiros ou dependentes declarados no Imposto de Renda Pessoa Física, além daqueles que tenham relação comercial, profissional ou de confiança com a Companhia.
59.418.806/0001-47;2022-01-01;17;125407;TRACK & FIELD CO S.A.;50362;As pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo quaisquer órgãos estatutários que possam ser criados com funções técnicas ou consultivas , ou por quem quer que, em virtude do seu cargo, função ou posição na Companhia, suas Subsidiárias, controladora ou coligadas, tiver aderido expressamente ao Termo de Adesão e tenha conhecimento de Informação Privilegiada sobre a Companhia, bem como aqueles que tenham conhecimento da Informação Privilegiada e que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
59.717.553/0001-02;2022-01-01;9;127230;GRUPO MULTI S.A.;50922;Abrange a Companhia, os acionistas controladores, diretores, membros do Conselho de Administração, membros do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, ou por quem quer que, em virtude do seu cargo, função ou posição na Companhia, suas subsidiárias, controladora ou coligadas, tenha conhecimento de informação privilegiada sobre a Companhia, bem como aqueles que tenham acesso permanente ou eventual da informação privilegiada e que tenha relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores, instituições integrantes do sistema de distribuição e outras pessoas indicadas pelo Diretor de Relações com Investidores, que tenham ou passam vir a ter conhecimento de Fato Relevante ou informação privilegiada relativa aos negócios da Companhia.
59.981.829/0001-65;2022-01-01;4;125843;RODOBENS SA;50547;CompanhiaDiretoresMembros do Conselho de AdministraçãoDemais Órgãos da CompanhiaAcionistas Controladores Colaboradores RelevantesAcionistas Controladores ou que elegerem membro do Conselho de Administração ou membro do Conselho Fiscal da Companhia
60.398.369/0004-79;2022-01-01;15;125627;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;50464;Pessoas Ligadas: cônjuge, companheiro(a), filhos das Pessoas Vinculadas.
60.398.369/0004-79;2022-01-01;15;125627;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;50464;Pessoas Vinculadas: acionistas controladores, diretos e indiretos, diretores e alta gerência, membros do Conselho de Administração, membros do Conselho Fiscal ou Conselhos ou Órgãos Consultivos ou Técnicos, e aquelas que, em virtude de cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas, tenham conhecimento de informação relevante.
60.444.437/0001-46;2022-01-01;19;127409;LIGHT SERVICOS DE ELETRICIDADE S.A.;50946;Companhia, Administradores, Acionistas Controladores, diretos ou indiretos, Conselheiros Fiscais, Empregados, integrantes dos demais órgãos estatutários com funções técnicas ou consultivas existentes, terceiros com quem os Detentores de Informações tiverem celebrado contrato de administração de carteira de valores mobiliários ou de negócio fiduciário (trust) e, ainda, qualquer pessoa que, em virtude de seu cargo, função, ou posição na Companhia, sua Controladora, suas Controladas ou Coligadas, tenha tido conhecimento, por intermédio de dos Detentores de Informações, de ato ou fato relevante ainda não divulgado ao mercado.
60.476.884/0001-87;2022-01-01;6;127110;MAHLE METAL LEVE S.A.;50878;De acordo com o Art. 5º da Política: Pessoas Vinculadas significa Companhia, seus acionistas controladores, diretos e indiretos, membros do Conselho de Administração, da Diretoria, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e empregados, sociedades controladas ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à presente Política de Divulgação e de Negociação e estejam obrigados a observância das regras descritas na presente Política de Divulgação e de Negociação.
60.500.139/0001-26;2022-01-01;7;125239;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;50271;Acionistas Controladores Membros do Conselho de Administração Membros da Diretoria estatutária Membros do Conselho Fiscal, quando instalado Membros de Órgãos com Funções Técnicas ou Consultivas, caso venham a ser criados pelo Estatuto Funcionários e Executivos com acesso a Informação Relevante e, ainda, quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia.
60.537.263/0001-66;2022-01-01;8;125092;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;50194;Os acionistas controladores da Companhia, diretos ou indiretos, seus diretores estatutários ou não, membros do conselho de administração ou fiscal, do comitê de auditoria e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso a Informações Relevantes, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia ("Pessoas Vinculadas"). As normas da política de negociação aplicam-se também aos casos em que as negociações valores mobiliários de emissão da Companhia ("Valores Mobiliários"), por parte das Pessoas Vinculadas, se deem de forma direta e/ou indireta para o benefício próprio delas, independentemente de serem conduzidas em seu nome.
60.543.816/0001-93;2022-01-01;11;125690;IGUATEMI S.A.;50488;A Política abrange a Companhia, os Acionistas Controladores, Diretores, membros do Conselho de Administração, membros do Conselho Fiscal, colaboradores com acesso a Informações Relevantes e, também, membros de quaisquer outros órgãos estatutários da Companhia com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na Companhia ou em suas Controladas possa ter conhecimento ou acesso a Informação Relevante sobre a Companhia ("Pessoas Vinculadas"), bem como pessoas que sejam vinculadas aos Administradores, Acionistas Controladores da Companhia, membros do Conselho Fiscal e membros dos Comitês, da seguinte forma: (i) cônjuge, não separado(a) judicial ou extrajudicialmente (ii) companheiro(a) (iii) qualquer dependente incluído em declaração de IRPF e (iv) empresas controladas pelos Acionistas Controladores, Administradores, membros dos Comitês e membros do Conselho Fiscal ou pessoas relacionadas nos itens "i" a "iii" acima ("Pessoas Ligadas").
60.637.238/0001-54;2022-01-01;8;120779;BLUE TECH SOLUTIONS EQI S.A.;48536;DRI - Diretor de relações com Investidores
60.746.948/0001-12;2022-01-01;22;127227;BCO BRADESCO S.A.;50920;Política de Negociação de Valores Mobiliários de Emissão da Sociedade, constante no Instrumento de Políticas de Divulgação e Uso de Informação de Ato ou Fato Relevante e de Negociação de Valores Mobiliários de Emissão do Banco Bradesco S.A., aprovado na Reunião Extraordinária do Conselho de Administração (RECA) nº 863, de 29.7.2002, cuja última revisão, com alterações, foi registrada na ata da RECA 3.366, de 9.6.2022.
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(i)A própria Companhia e suas sociedades Coligadas e Controladas, diretas ou indiretas
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(ii)Os acionistas controladores, diretos ou indiretos
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(iii)Os membros do Conselho de Administração, dos Comitês de Assessoramento do Conselho de Administração, de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, e do Conselho Fiscal
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(iv)Membros da Diretoria da Companhia
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(v)Todos os funcionários, estagiários, signatários dos Acordos de Acionistas da Companhia e prestadores de serviço que, em virtude do cargo, função ou posição na Companhia, sua controladora, suas coligadas e controladas, sejam detentores de Valores Mobiliários
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(vi)Cônjuges, companheiros e dependentes inclusos na declaração anual de imposto sobre a renda, das Pessoas Sujeitas mencionadas nos subitens "ii", "iii" e "iv" deste item
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(vii)As Pessoas Sujeitas mencionadas nos subitens "ii", "iii" e "iv" deste item que se afastarem da Companhia ou das empresas na qual a Companhia seja a única controladora, durante o prazo de 6 (seis) meses contados da data do afastamento
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;50752;(viii)Qualquer pessoa que tenha tido acesso à Informação Relevante por intermédio de qualquer das Pessoas Sujeitas à Política, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários e consultores.
60.851.615/0001-53;2022-01-01;5;125701;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;50493;A própria Companhia, acionista controlador, diretores, membros do Conselho de Administração, do Conselho Fiscal, gerentes de áreas, empregados e prestadores de serviços da Companhia que por condição natural do trabalho obtenham acesso a informações privilegiadas, extensível aos cônjuges dos quais tais pessoas não estejam separadas de fato ou judicialmente, bem como companheiros (as), ascendentes e descendentes.
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;As pessoas vinculadas à Política de Negociação são: i. os acionistas controladores, diretos ou indiretos, seja através de controle exclusivo ou compartilhado, e os diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, do Emissor
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;ii. os membros de órgãos estatutários de empresas (i) que controlem, direta ou indiretamente, o Emissor, e (ii) nas quais o Emissor seja o único controlador, direto ou indireto, desde que a empresa em questão não possua política de negociação de valores mobiliários própria
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;iii. quem quer que, em virtude de cargo, função ou posição no próprio Emissor, em nosso controlador ou em nossas controladas ou coligadas, tenha conhecimento de informação relevante
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;iv. o cônjuge ou companheiro(a) e qualquer outro dependente incluído na declaração anual de imposto de renda das pessoas vinculadas indicadas nos itens i. e ii., inclusive durante o prazo de 3 meses contados da data do afastamento dessas pessoas
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;v. as pessoas mencionadas nos itens i., ii. e iii. deste subitem que se afastarem da nossa administração ou da administração de empresas na qual sejamos o único controlador, durante o prazo de três meses contados da data do afastamento e vi. os nossos ex-administradores ou os ex-administradores de nossas controladas, direta ou indiretamente, que tenham sido expatriados, bem como seus respectivos cônjuges ou companheiros(as), e quaisquer outros dependentes incluídos na declaração anual de imposto de renda, inclusive durante o prazo de 3 meses contados da data do afastamento da empresa para a qual foram expatriados.
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;Ademais, equiparam-se às pessoas vinculadas: a) as sociedades ou outras instituições ou entidades de que as pessoas vinculadas sejam os únicos acionistas nas quais possam influenciar as decisões de negociação b) os fundos de investimento nos quais as pessoas vinculadas influenciem as decisões de negociação c) qualquer pessoa jurídica controlada direta ou indiretamente pelas pessoas vinculadas e d)qualquer pessoa que tenha tido acesso à informação relativa a ato ou fato relevante por intermédio ou não de qualquer das pessoas vinculadas.
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;50910;Complemento do texto encontra-se no item 20.2 deste Formulário.
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;50659;Acionistas controladores diretos, membros do Conselho de Administração, do Conselho Fiscal, da Diretoria Estatutária e de quaisquer órgãos da Cia que exerçam funções técnicas ou consultivas, criados por disposição estatutária, e qualquer pessoa que, em virtude do cargo, função ou posição na Cia, tenha conhecimento de informação Privilegiada.
