CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;10425820.00;15345174.00;0.00;0.00;25770994.00;
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;8568064.00;0.00;0.00;0.00;8568064.00;
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;11094635.15;47354316.88;0.00;0.00;58448952.03;
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;13207325.39;0.00;0.00;0.00;13207325.39;
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;2556246.25;1782990.09;0.00;0.00;4339236.34;
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;86649841.70;8574300.19;0.00;0.00;95224141.89;
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;113169036.31;258307398.97;185068763.89;349015701.72;905560900.89;Os valores acima não consideram encargos nem custos de transação.
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Financiamento;Outras garantias ou privilégios;-;0.00;273755637.55;982629435.72;0.00;1256385073.27;Os valores acima não consideram encargos nem custos de transação.
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;375000000.00;972219045.08;690000000.00;1601137217.19;3638356262.27;Os valores acima não consideram encargos nem custos de transação.
37.702.340/0001-74;2021-01-01;4;111141;MONTE RODOVIAS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;34119454.00;176216532.00;229952342.00;457870229.00;898158557.00;
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Tendo em vista que a Companhia foi constituída em 14 de agosto de 2020, em 31 de dezembro e 2020 a Companhia não possuía obrigações financeiras.
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Tendo em vista que a Companhia foi constituída em 14 de agosto de 2020, em 31 de dezembro e 2020 a Companhia não possuía obrigações financeiras.
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;0.00;0.00;0.00;0.00;0.00;Tendo em vista que a Companhia foi constituída em 14 de agosto de 2020, em 31 de dezembro e 2020 a Companhia não possuía obrigações financeiras.
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;25076.00;297919.00;24725.00;24027.00;371747.00;As informações prestadas neste item se referem às informações contábeis intermediárias consolidadas da Companhia referentes ao período de três meses findo em 31 de março de 2021. Todas as dívidas que possuem garantia real são de financiamentos contratados junto ao BNDES e BNB, empréstimos (CCB - Cédula de Crédito Bancário) junto ao BTG Pactual e as debêntures de infraestrutura de emissão de suas controladas (Copacabana Geração de Energia e Participações S.A. - Eólicas Serra da Babilônia, Ipanema Geração de Energia e Participações S.A. - Eólicas Itarema e Lagoa Geração de Energia e Participações S.A. - Eólicas Caetité). O valor dos "Empréstimos" inclui os valores referentes a arrendamento mercantil, o qual refere-se a terrenos parques eólicos - Eólicas: Caetité, Itarema e Babilônia e escritório da Companhia no Jardim Botânico - RJ.
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;76771.00;173366.00;90871.00;1422798.00;1763806.00;As informações prestadas neste item se referem às informações contábeis intermediárias consolidadas da Companhia referentes ao período de três meses findo em 31 de março de 2021. Todas as dívidas que possuem garantia real são de financiamentos contratados junto ao BNDES e BNB, empréstimos (CCB - Cédula de Crédito Bancário) junto ao BTG Pactual e as debêntures de infraestrutura de emissão de suas controladas (Copacabana Geração de Energia e Participações S.A. - Eólicas Serra da Babilônia, Ipanema Geração de Energia e Participações S.A. - Eólicas Itarema e Lagoa Geração de Energia e Participações S.A. - Eólicas Caetité). O valor dos "Empréstimos" inclui os valores referentes a arrendamento mercantil, o qual refere-se a terrenos parques eólicos - Eólicas: Caetité, Itarema e Babilônia e escritório da Companhia no Jardim Botânico - RJ.
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;4950.00;23446.00;23096.00;177650.00;229142.00;As informações prestadas neste item se referem às informações contábeis intermediárias consolidadas da Companhia referentes ao período de três meses findo em 31 de março de 2021. Todas as dívidas que possuem garantia real são de financiamentos contratados junto ao BNDES e BNB, empréstimos (CCB - Cédula de Crédito Bancário) junto ao BTG Pactual e as debêntures de infraestrutura de emissão de suas controladas (Copacabana Geração de Energia e Participações S.A. - Eólicas Serra da Babilônia, Ipanema Geração de Energia e Participações S.A. - Eólicas Itarema e Lagoa Geração de Energia e Participações S.A. - Eólicas Caetité). O valor dos "Empréstimos" inclui os valores referentes a arrendamento mercantil, o qual refere-se a terrenos parques eólicos - Eólicas: Caetité, Itarema e Babilônia e escritório da Companhia no Jardim Botânico - RJ.
38.199.406/0001-18;2021-01-01;2;103151;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;2304000.00;768000.00;0.00;0.00;3072000.00;Em linha com o Ofício-Circular/CVM/SEP/Nº01/2021, item 10.2.3.(g), as dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias.
38.199.406/0001-18;2021-01-01;2;103151;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;104096000.00;0.00;104096000.00;Em linha com o Ofício-Circular/CVM/SEP/Nº01/2021, item 10.2.3.(g), as dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias.
38.307.135/0001-77;2021-01-01;10;115383;G2D INVESTMENTS, LTD.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;105225000.00;0.00;0.00;0.00;105225000.00;As informações acima referem-se às Demonstrações Financeiras Carve-out da Companhia e correspondem à soma dos empréstimos e financiamentos circulante e não circulante. O total demonstrado na tabela acima considera o saldo de financiamentos, empréstimos e outros títulos de dívida.
38.456.921/0001-36;2021-01-01;20;115576;INFRACOMMERCE CXAAS S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;30262000.00;41647000.00;0.00;0.00;71909000.00;As informações referem-se às demonstrações financeiras combinadas.Critérios utilizados pela Companhia: os Empréstimos contraídos pela Companhia consistem em contratos de dívida utilizados para capital de giro e em investimentos em expansão da Companhia. 
39.115.514/0001-28;2021-01-01;4;111561;RUMO MALHA OESTE S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Não aplicável, considerando que as obrigações financeiras foram liquidadas dentro do exercício de 2020.
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;54726646.00;73652552.00;0.00;0.00;128379198.00;As informações referem-se as demonstrações financeiras consolidadas  da Companhia de 31 de março de 2021. Os empréstimos possuem mais de um tipo de garantia.
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;2021-02-26;2021-06-30;Empréstimo;Outras garantias ou privilégios;N/A;50455.00;0.00;0.00;0.00;50455.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia especialmente elaboradas para fins do registro.
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;2021-02-26;2021-06-30;Títulos de dívida;Garantia Real;;19402.00;963821.00;546610.00;1425691.00;2955524.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia especialmente elaboradas para fins do registro.
41.811.375/0001-19;2021-03-31;1;106126;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-03-16;2021-03-30;Títulos de dívida;Outras garantias ou privilégios;A companhia se encontra pre-operacional, em fase de registro junto à CVM, não possuindo qualquer título de dívida, empréstimo ou financiamento contratado ou emitido.;0.00;0.00;0.00;0.00;0.00;
41.811.375/0001-19;2021-06-01;7;118222;CANAL COMPANHIA DE SECURITIZAÇÃO;2021-03-16;2021-05-31;Títulos de dívida;Outras garantias ou privilégios;A companhia se encontra pre-operacional, em fase de registro junto à CVM, não possuindo qualquer título de dívida, empréstimo ou financiamento contratado ou emitido.;0.00;0.00;0.00;0.00;0.00;
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Empréstimo;Outras garantias ou privilégios;Fiança Bancária;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;35870.23;269974.05;1163535.23;0.00;1469379.51;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;1128282.35;2157149.33;2497401.01;1918777.60;7701610.29;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Financiamento;Outras garantias ou privilégios;Fiança bancária.;13858.68;15800.18;1459.77;674.80;31793.43;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;625399.69;1313825.33;1837072.31;2179885.16;5956182.49;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;0.00;4729586.54;4729586.54;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Títulos de dívida;Outras garantias ou privilégios;Fiança Bancária.;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;804605.67;2612144.00;3972568.92;27811227.63;35200546.22;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;339069.03;3579439.44;1223828.86;1980084.64;7122421.97;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Financiamento;Outras garantias ou privilégios;CT FIANÇA BANCÁRIA/Carta de Fiança/Carta de Fiança + Aplicação Financeira;1144.56;4556.97;1417.48;674.80;7793.81;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;213995.27;2065071.28;689098.33;2275094.42;5243259.30;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;135096.55;0.00;0.00;4835670.84;4970767.39;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Títulos de dívida;Outras garantias ou privilégios;Cessão Fiduciária de Direitos Creditórios e Conta Reserva (2 vezes o serviço da dívida);15498.78;167763.39;23349.78;0.00;206611.95;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;0.00;4111564.35;0.00;25033650.72;29145215.07;As informações acima se referem às demonstrações financeiras consolidadas da Companhia. Valores em R$ mil.
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;36875675.00;309383546.00;0.00;0.00;346259221.00;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;80368018.00;154825715.00;154825715.00;494482523.00;884501971.00;
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;15570055.00;49033000.00;44540000.00;50199000.00;159342055.00;
42.278.473/0001-03;2021-01-01;8;115265;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;51717.16;0.00;0.00;0.00;51717.16;A obrigação listada acima conta com aval como garantia dada ao título de crédito.
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;0.00;3168091.00;0.00;0.00;3168091.00;Observação: As informações prestadas neste item se referem às informações contábeis individuais da Companhia. Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), foram levados em consideração os seguintes critérios: (i) foram consideradas dívidas com garantia real todas as dívidas garantidas por alienação e cessão fiduciária, dentre outras garantias reais (ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval, a nota promissória e a fiança, dentre outras garantias fidejussórias. A Companhia foi constituída em 26 de maio de 2021 e, portanto, não possui informações relativas aos exercícios sociais findos em 31 de dezembro dos anos 2020, 2019 e 2018 para reportar. As informações apresentadas acima se referem ao exercício social corrente (2021).
42.331.462/0001-31;2021-01-01;2;114354;EMBPAR PARTICIPAÇÕES S/A;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;10724.00;11906.00;7036.00;0.00;29666.00;
42.353.180/0001-35;2021-01-01;2;113475;IGUÁ RIO DE JANEIRO S.A.;2021-01-01;2021-09-30;Títulos de dívida;Garantia Real;;0.00;41992000.00;3200000000.00;0.00;3241992000.00;Os montantes apresentados não incluem os custos de transação.No prazo de um a três anos, o montante referente aos juros remuneratórios da 2ª emissão que deverão ser pagos a partir de 2023.
42.353.180/0001-35;2021-01-01;2;113475;IGUÁ RIO DE JANEIRO S.A.;2021-01-01;2021-09-30;Títulos de dívida;Outras garantias ou privilégios;Sem garantias.;0.00;0.00;0.00;1165420000.00;1165420000.00;Os montantes apresentados não incluem os custos de transação.No prazo de um a três anos, o montante referente aos juros remuneratórios da 2ª emissão que deverão ser pagos a partir de 2023.
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;2020-01-01;2020-12-01;Títulos de dívida;Garantia Real;;0.00;2544341.00;0.00;0.00;2544341.00;Observação: As informações prestadas neste item se referem às informações contábeis individuais da Companhia. Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), foram levados em consideração os seguintes critérios: (i) foram consideradas dívidas com garantia real todas as dívidas garantidas por alienação e cessão fiduciária, dentre outras garantias reais (ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval, a nota promissória e a fiança, dentre outras garantias fidejussórias. A Companhia foi constituída em 26 de maio de 2021 e, portanto, não possui informações relativas aos exercícios sociais findos em 31 de dezembro dos anos 2020, 2019 e 2018 para reportar. As informações apresentadas acima se referem ao exercício social corrente (2021).
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;253842644.00;232604257.00;17994482.00;0.00;504441383.00;
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;7723112.00;5861885.00;0.00;0.00;13584997.00;
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;1416411.00;205249304.00;69146591.00;0.00;275812306.00;
43.283.811/0001-50;2021-01-01;4;115713;KALUNGA S.A;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;243280000.00;321720000.00;259999000.00;0.00;824999000.00;Observação: Em linha com o Ofício-Circular/CVM/SEP/Nº01/2021, item 10.2.3.(g), as dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. Os montantes apresentados na tabela acima referem-se aos empréstimos e financiamentos da Companhia conforme demonstrações financeiras referentes ao exercício findo em 31 de dezembro de 2020.
43.283.811/0001-50;2021-01-01;4;115713;KALUNGA S.A;2020-01-01;2020-12-31;Financiamento;Garantia Real;;1499000.00;1265000.00;229000.00;0.00;2993000.00;Observação: Em linha com o Ofício-Circular/CVM/SEP/Nº01/2021, item 10.2.3.(g), as dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. Os montantes apresentados na tabela acima referem-se aos empréstimos e financiamentos da Companhia conforme demonstrações financeiras referentes ao exercício findo em 31 de dezembro de 2020.
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;142877799.33;165108297.84;145253844.82;0.00;453239941.99;
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;101311105.20;116041882.19;43268438.69;0.00;260621426.08;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;2021016097.30;1234380921.83;1364097919.58;2010962644.55;6630457583.26;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2020-01-01;2020-12-31;Financiamento;Garantia Real;;275635976.49;532993067.19;489373454.16;1491729204.10;2789731701.94;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2020-01-01;2020-12-31;Financiamento;Quirografárias;;636487339.29;1215109769.95;1218943850.83;4507273893.69;7577814853.76;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;88713643.99;95428658.38;24186886.74;0.00;208329189.11;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;2238254334.70;1504799093.44;1831972770.51;2068360368.23;7643386566.88;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2021-01-01;2021-12-31;Financiamento;Garantia Real;;314645892.92;589029077.92;549392605.19;1454267550.46;2907335126.49;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;2021-01-01;2021-12-31;Financiamento;Quirografárias;;639571984.83;1162552284.06;1143868417.92;4212616515.23;7158609202.04;As informações constantes deste item referem-se às demonstrações financeiras individuais da Companhia. Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal.
43.948.405/0001-69;2021-01-01;4;114463;LUPO S.A.;2020-01-01;2020-12-31;Empréstimo;Outras garantias ou privilégios;Fidejussória;12223.00;9083.00;0.00;0.00;21306.00;As informações acima referem-se às nossas demonstrações financeiras consolidadas em 31 de dezembro de 2020. O empréstimo conta com garantia de fiança bancária.
45.242.914/0001-05;2021-01-01;8;115612;C&A MODAS S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;390600000.00;820652000.00;0.00;0.00;1211252000.00;Os saldos apresentados acima como Financiamento referem-se à rubrica de arrendamento mercantil e empréstimos (circulante e não circulante) apresentados nas Demonstrações Contábeis Individuais e Consolidadas da Companhia referentes ao exercício findo em 31 de dezembro de 2020.
45.242.914/0001-05;2021-01-01;8;115612;C&A MODAS S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;390603000.00;528099000.00;452115000.00;283979000.00;1654796000.00;Os saldos apresentados acima como Financiamento referem-se à rubrica de arrendamento mercantil e empréstimos (circulante e não circulante) apresentados nas Demonstrações Contábeis Individuais e Consolidadas da Companhia referentes ao exercício findo em 31 de dezembro de 2020.
45.365.558/0001-09;2021-01-01;13;114203;VITTIA S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;184125.00;23295.00;12183.00;23608.00;243211.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de Empréstimos e Financiamentos. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
45.365.558/0001-09;2021-01-01;13;114203;VITTIA S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;200394.00;20009.00;7739.00;22784.00;250926.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras consolidadas da Companhia relativas ao período de seis meses findo em 30 de junho de 2021. O montante total indicado corresponde à soma dos valores de Empréstimos e Financiamentos. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
