CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Constituicao_Emissor;Forma_Constituicao_Emissor;Sigla_Pais_Constituicao_Emissor;Pais_Constituicao_Emissor;Prazo_Duracao_Emissor;Data_Registro_Emissor;Requisicao_Registro_Emissor
67.010.660/0001-24;2021-01-01;5;114154;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;1991-10-16;Constituída sob a forma de sociedade limitada, tendo se transformado em sociedade por ações em 25 de setembro de 2006.;BR;Brasil;;2007-01-18;N
67.571.414/0001-41;2021-01-01;8;114278;VIVER INCORPORADORA E CONSTRUTORA S.A.;1992-02-06;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 22 de dezembro de 2006.;BR;Brasil;;2007-05-23;N
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;1992-03-09;A sociedade foi constituída sob a forma de sociedade limitada pela família Vilela de Queiroz, e foi transformada em sociedade por ações (Companhia Aberta) em 2007.;BR;Brasil;;2007-07-18;N
71.208.516/0001-74;2021-01-01;3;111339;ALGAR TELECOM S/A;1954-02-25;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2007-07-27;N
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;1993-12-01;A Companhia foi constituída como uma sociedade por quotas de responsabilidade limitada, tendo sido transformada em sociedade anônima em 18/02/1999;BR;Brasil;;2007-10-11;N
71.673.990/0001-77;2021-01-01;4;121237;NATURA COSMÉTICOS S.A.;1969-08-28;Nossa Companhia foi constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 6 de setembro de 1995.;BR;Brasil;;2004-05-21;N
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;1993-12-01;Sociedade por ações;BR;Brasil;;1994-07-07;N
73.903.718/0001-61;2021-01-01;1;105166;SNB PARTICIPACOES SA;1993-11-25;Sociedade de Capital Aberto;BR;Brasil;;1994-03-09;N
75.315.333/0001-09;2021-01-01;12;116032;ATACADÃO S.A.;1980-08-13;Constituída por meio de subscrição particular de ações, sob a forma de sociedade por ações de capital fechado.;BR;Brasil;;2017-07-18;N
75.609.123/0001-23;2021-01-01;11;115753;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;1973-05-29;Sociedade Limitada;BR;Brasil;;2013-11-14;N
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;1954-10-26;Sociedade de economia mista constituída sob a forma de sociedade por ações.;BR;Brasil;;1994-04-04;N
76.484.013/0001-45;2021-01-01;8;114781;CIA SANEAMENTO DO PARANA - SANEPAR;1963-01-23;Sociedade por Ações.;BR;Brasil;;2000-03-10;N
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;1963-11-27;Constituída sob a forma de sociedade anônima.;BR;Brasil;;1980-03-27;N
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;1968-05-01;Sociedade Anônima de capital aberto;BR;Brasil;;1980-01-22;N
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;1985-08-19;Sociedade Anônima (S.A.);BR;Brasil;;2007-05-16;N
79.430.682/0001-22;2021-01-01;2;107118;FARMÁCIA E DROGARIA NISSEI S.A.;1986-07-01;Sociedade Limitada;BR;Brasil;;2021-01-14;N
80.227.184/0001-66;2021-01-01;2;110564;METALGRAFICA IGUACU S.A.;1951-11-27;Sociedade Anônima - Capital Aberto (30/09/1962);BR;Brasil;;1968-09-02;N
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;1989-05-26;Constituída sob a forma de sociedade limitada e transformada em sociedade por ações em 17 de agosto de 2006.;BR;Brasil;;2006-12-06;N
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;1990-08-31;Constituição sob a forma de sociedade limitada;BR;Brasil;;2021-11-22;N
82.508.433/0001-17;2021-01-01;8;112184;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;1971-07-02;Sociedade Anônima de Capital Aberto - A CASAN, foi criada como uma Sociedade de Economia Mista, com o objetivo de coordenar o planejamento e executar, operar e explorar os serviços públicos de esgotos e abastecimento de água potável, bem como realizar obras de saneamento básico, em convênio com municípios do Estado. Sua formação se deu através do antigo Departamento Autônomo de Engenharia Sanitária - DAES, 11(onze) sistema de abastecimento de água e 2 (dois) sistemas de coleta de esgotos existentes nos municípios Catarinenses.;BR;Brasil;;1998-02-06;N
82.636.986/0001-55;2021-01-01;1;105329;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;1935-04-06;1050 - Têxtil e VestuárioFabricação de artigos de Cama, Mesa e Banho;BR;Brasil;;1969-12-04;N
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;1933-12-12;Sociedade Anônima Aberta;BR;Brasil;;1971-12-29;N
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;1924-03-08;Em 2020 a Companhia completou 96 anos de atividades, sempre em Blumenau, Santa Catarina. Na década de 50 mediante ata constitutiva, nos tornamos uma Companhia de capital aberto, regido pela CVM.;BR;Brasil;;1950-01-19;N
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;1974-01-11;Sociedade Anônima;BR;Brasil;;2021-02-02;N
82.982.075/0001-80;2021-01-01;4;114616;TEXTIL RENAUXVIEW S.A.;1926-04-27;Sociedade Anônima;BR;Brasil;;1969-08-11;N
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;1977-12-22;Sociedade Anônima;BR;Brasil;;1991-01-04;N
83.878.892/0001-55;2021-01-01;11;115471;CENTRAIS ELET DE SANTA CATARINA S.A.;1955-12-09;A Centrais Elétricas de Santa Catarina S.A. - Celesc, foi constituída por Escritura Pública lavrada no 3º Ofício de Notas da Comarca de Florianópolis, fls. 10 - verso a 29, livro 3, em 30 de Janeiro de 1956, em decorrência do Decreto Estadual nº 22, de 09 de dezembro de 1955, sendo autorizada a funcionar como Empresa de Energia Elétrica pelo Decreto Federal nº 39.015, de 11 de abril de 1956.;BR;Brasil;;1973-03-26;N
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;1961-09-16;Constituída sob a forma de sociedade limitada e transformada em sociedade anônima de capital fechado em 7 de junho de 1965. Em 1971 as ações da Companhia foram admitidas à negociação em bolsa de valores.;BR;Brasil;;1982-02-09;N
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;1938-03-09;Sociedade Anônima;BR;Brasil;;1966-07-01;N
84.683.408/0001-03;2021-01-01;2;109025;DOHLER S.A.;1966-08-08;S.A. de capital aberto;BR;Brasil;;1973-12-26;N
84.683.671/0001-94;2021-01-01;1;105335;WETZEL S.A.;;;;;;;N
84.684.455/0001-63;2021-01-01;7;114229;TIGRE S.A. PARTICIPAÇÕES;1949-01-04;Cia Hansen Industrial, posteriormente alterada para Tigre S.A. - Participações (anteriormente denominada Tigre S.A. - Tubos e Conexões) em 27/04/2017;BR;Brasil;;2021-10-01;N
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;1963-07-04;Inicialmente constituída como Firma Individual, passando para Metalúrgica Schulz S.A. em 1973.;BR;Brasil;;1994-12-19;N
85.041.333/0001-11;2021-01-01;4;111414;PORTO PONTA DO FELIX S/A;1996-02-27;Estatuto Social;BR;Brasil;;1997-01-01;N
85.778.074/0001-06;2021-01-01;3;108733;METALURGICA RIOSULENSE S.A.;1946-01-02;Constituída como uma empresa LTDA e a partir do ano de 1988, tonou-se uma sociedade anônima de capital aberto.;BR;Brasil;;1988-11-29;N
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;1942-01-08;Sociedade Anônima de Capital Aberto;BR;Brasil;;1971-05-18;N
86.550.951/0001-50;2021-01-01;8;115692;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;1962-11-01;Sociedade anônima com registro de Companhia Aberta;BR;Brasil;;2004-12-28;N
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;1971-12-29;A Seiva S.A. - Florestas e Indústrias é uma sociedade anônima de capital aberto.;BR;Brasil;;1981-12-11;N
87.456.562/0001-22;2021-01-01;4;114641;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;1973-11-13;Sociedade Anônima de Capital Aberto;BR;Brasil;;1988-03-04;N
87.762.563/0001-03;2021-01-01;3;110475;CIA HABITASUL DE PARTICIPACOES;1981-09-28;Habitasul Administração e Participações sob a forma de Sociedade Limitada, registrada na Junta Comercial do Rio Grande do Sul, sob nº 43200414335 em 08/10/1981, alterando sua denominação e tipo juridico para Companhia Habitasul de Participações, registrada na Junta Comercial do Rio Grande do Sul, sob nº 43300010007 em 10/12/1981.;BR;Brasil;;1982-04-19;N
88.610.126/0001-29;2021-01-01;6;112329;FRASLE MOBILITY S.A.;1954-02-22;Constituída sob forma de sociedade por ações.;BR;Brasil;;1977-07-20;N
88.610.191/0001-54;2021-01-01;4;114504;MUNDIAL S.A. - PRODUTOS DE CONSUMO;1896-04-02;Sociedade Anônima;BR;Brasil;;1979-12-12;N
88.611.835/0001-29;2021-01-01;5;113758;MARCOPOLO S.A.;1949-08-06;Sociedade Limitada.;BR;Brasil;;1977-07-20;N
88.613.658/0001-10;2021-06-30;3;110436;PETTENATI S.A. INDUSTRIA TEXTIL;1964-06-11;Sociedade Anônima de Capital Aberto.;BR;Brasil;;1981-02-04;N
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;1992-09-16;Sociedade Anônima de Capital aberto;BR;Brasil;;1993-02-05;N
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;1977-06-03;Constituída como uma empresa do tipo limitada;BR;Brasil;;2007-06-12;N
89.463.822/0001-12;2021-01-01;12;115661;LUPATECH S.A;1980-08-08;Sociedade por Ações;BR;Brasil;;2006-05-08;N
89.637.490/0001-45;2021-01-01;12;113697;KLABIN S.A.;1978-11-08;Constituída sob a forma de sociedade por ações.;BR;Brasil;;1997-08-06;N
89.723.993/0001-33;2021-01-01;2;107607;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;;;;;;;N
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;1971-02-25;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 26/11/1979.;BR;Brasil;;2004-10-26;N
90.076.886/0001-40;2021-01-01;5;114188;MINUPAR PARTICIPACOES S.A.;1990-07-14;Transformação da Sociedade Mercantil por cotas de responsabilidade limitada, Minuano - Exportação e Administração Ltda., na sociedade por ações Minupar Participações S.A.;BR;Brasil;;1990-12-21;N
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;1985-08-09;Sociedade por ações.;BR;Brasil;;2007-03-02;N
90.441.460/0001-48;2021-01-01;5;114292;UNICASA INDÚSTRIA DE MÓVEIS S.A.;1985-09-02;A Companhia foi constituída sob a forma de Sociedade Limitada e posteriormente transformada em Sociedade Anônima em 1º de setembro de 2004.;BR;Brasil;;2012-04-25;N
91.333.666/0001-17;2021-01-01;2;113921;RECRUSUL S.A.;1954-05-31;Ações;BR;Brasil;;1985-12-20;N
91.495.499/0001-00;2021-01-01;2;116825;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;1960-12-09;A Companhia foi constituída no ano de 1960 sob a forma de empresa limitada, vindo posteriormente a ter sua forma jurídica transformada em sociedade anônima de capital fechado em 1982.;BR;Brasil;;2017-09-18;N
91.669.747/0001-92;2021-01-01;2;113731;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;1962-09-12;SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;BR;Brasil;;1977-07-20;N
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;1936-04-30;A Companhia foi constituída na cidade de Panambi, no Estado do Rio Grande do Sul, Brasil, sob a forma de sociedade limitada. Em 21 de setembro de 1963, transformou-se em S/A, passando a atuar como Kepler Weber S/A.;BR;Brasil;;1980-12-15;N
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;1950-05-24;LTDA;BR;Brasil;;1979-01-31;N
92.660.570/0001-26;2021-01-01;2;114337;TREVISA INVESTIMENTOS S.A.;1930-07-07;Foi constituida sob a forma de Cia Ltda e, em 1963 transformada em sociedade anônima.;BR;Brasil;;1980-12-15;N
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;1920-01-23;Sociedade Anônima;BR;Brasil;;1977-07-20;N
92.690.783/0001-09;2021-01-01;14;115100;METALURGICA GERDAU S.A.;1901-02-01;Sociedade por ações;BR;Brasil;;1968-05-17;N
92.693.019/0001-89;2021-01-01;3;114630;PANATLANTICA S.A.;1967-07-20;Sociedade Anonima;BR;Brasil;;1971-12-29;N
92.702.067/0001-96;2021-01-01;15;115728;BCO ESTADO DO RIO GRANDE DO SUL S.A.;1928-09-12;Sociedade por ações;BR;Brasil;;1977-07-20;N
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;1966-09-13;Sociedade Anônima;BR;Brasil;;1970-01-07;N
92.721.232/0001-57;2021-01-01;4;110311;BANRISUL ARMAZENS GERAIS SA;1953-11-12;Ações Ordinárias Nominativas;BR;Brasil;;1996-10-18;N
92.749.225/0001-63;2021-01-01;5;114501;HERCULES S.A. FABRICA DE TALHERES;1936-10-13;Sociedade Anônima de Capital Aberto;BR;Brasil;;1968-11-01;N
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;1965-06-10;Sociedade anônima fechada. A Companhia abriu seu capital em 1967.;BR;Brasil;;1977-07-20;N
92.781.335/0001-02;2021-01-01;9;114750;TAURUS ARMAS S.A.;1939-11-17;Sociedade Limitada;BR;Brasil;;1982-03-02;N
92.791.243/0001-03;2021-01-01;4;115475;IRANI PAPEL E EMBALAGEM S.A.;1941-06-06;Constituída na forma de sociedade por cotas de responsabilidade limitada. Posteriormente, transformou-se em sociedade por ações em 14 de outubro de 1964.;BR;Brasil;;1977-07-20;N
92.802.784/0001-90;2021-01-01;3;110671;CIA RIOGRANDENSE DE SANEAMENTO;1965-12-21;Empresa de Economia Mista - Sociedade Anônima;BR;Brasil;;1997-12-19;N
92.934.215/0001-06;2021-01-01;5;113907;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAME;1969-07-02;Sociedade por ações;BR;Brasil;;2018-09-27;N
93.828.986/0001-73;2021-01-01;2;105741;CEMEPE INVESTIMENTOS S.A.;1991-03-01;Sociedade Anônima;BR;Brasil;;1991-06-28;N
94.813.102/0001-70;2021-01-01;9;113054;TRÊS TENTOS AGROINDUSTRIAL S/A;2011-07-27;Sociedade por ações;BR;Brasil;;2021-06-21;N
95.426.862/0001-97;2021-01-01;5;116779;EXCELSIOR ALIMENTOS S.A.;1932-11-23;Sociedade por ações, constituída em 23 de novembro de 1932 como sociedade limitada, sob a denominação Baumhardt Irmãos Ltda.;BR;Brasil;;1977-07-20;N
96.298.013/0001-68;2021-01-01;7;113579;PACAEMBU CONSTRUTORA S.A.;1993-04-05;Constituída sob a forma de sociedade limitada, tendo sido transformada em sociedade anônima de capital fechado em 1º de maio de 2018.;BR;Brasil;;2020-10-01;N
96.418.264/0218-02;2021-01-01;10;115530;LOJAS QUERO QUERO S.A.;1967-08-15;Sociedade Limitada;BR;Brasil;;2020-08-06;N
97.191.902/0001-94;2021-01-01;3;114622;CONSERVAS ODERICH S.A.;1908-08-12;A Companhia foi constituída no ano de 1908 sob a forma de sociedade empresária limitada, vindo posteriormente a ter sua forma jurídica transformada em companhia aberta, com ingresso na CVM no ano de 1977.;BR;Brasil;;1977-07-20;N
97.837.181/0001-47;2021-01-01;14;115636;DEXCO S.A.;1962-01-25;Sociedade Anônima;BR;Brasil;;2007-09-10;N
