CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;104024;RSM ACAL Auditores Independentes S/S;;07377136000164;011444;Nacional;2015-01-01;2015-12-31;;Serviços de auditoria independente das demonstrações financeiras e das notas explicativas referentes aos períodos encerrados em 31/03/2015, 30/06/2015, 30/09/2015 e 31/12/2015 e elaboração do relatório de controles internos. Os serviços foram prestados de acordo com as normais profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade.;No exercício social a ser encerrado em 31/12/2015, o auditor independente receberá honorários de R$ 46.800,00 (quarenta e seis mil e oitocentos reais) referentes aos serviços de auditoria independente e ao relatório de controles internos.;Não aplicável.;Não aplicável.
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;104025;RSM ACAL Auditores Independentes S/S;;07377136000164;011444;Nacional;2016-01-01;2017-04-19;;Serviços de auditoria independente das demonstrações financeiras e das notas explicativas referentes aos períodos encerrados em 31/03/2016, 30/06/2016, 30/09/2016 e 31/12/2016 e elaboração do relatório de controles internos. Os serviços foram prestados de acordo com as normais profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade.;No exercício social encerrado em 31/12/2016, os auditores independentes receberam honorários de R$ 203.444 (duzentos e três mil trezentos e quatrocentos e quarenta e quatro reais) referentes aos serviços de auditoria das demonstrações financeiras e ao relatório de controles internos.;Não aplicável.;Não aplicável.
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;104026;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2017-04-20;;;Serviços de auditoria independente das demonstrações financeiras e das notas explicativas referentes aos períodos encerrados em 31/03/2017, 30/06/2017, 30/09/2017, 31/12/2017, 31/03/2018, 30/06/2018, 30/09/2018, 31/12/2018 e elaboração do relatório de controles internos. Os serviços foram prestados de acordo com as normais profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade.;No exercício social encerrado em 31/12/2018, os auditores independentes receberam honorários de R$ 145.000,00 (Cento e quarenta e cinco mil reais) referentes aos serviços de auditoria das demonstrações financeiras e ao relatório de controles internos.;Finalização de Contrato;Não Aplicavel
35.791.391/0001-94;2021-01-01;4;115465;QUALITY SOFTWARE S.A.;104027;BDO RCS AUDITORES INDEPENDENTES - S.S.;;54276936000179;010324;Nacional;2020-01-01;;;Certificação de seus números econômicos, financeiros e societários por meio de auditoria externa independente das demonstrações contábeis individuais e consolidadas preparadas de acordo com a legislação societária brasileira, para o exercício de 31 de dezembro de 2020 e 2021, bem como, por meio de revisão especial das informações contábeis contidas nas Informações Trimestrais - ITR´s para os trimestres a de 31 de março, 30 de junho e 30 de setembro de 2020 e 2021.;Não aplicável.;Não aplicável.;Não aplicável.
36.243.187/0001-00;2021-01-01;3;107227;TRUE COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS II;97290;Unity Auditores Independentes;;11801292000188;011754;Nacional;2020-04-07;;;Relatório de auditoria sobre demonstrações contábeis para o exercício de de 31 de dezembro de 2020 e relatórios especiais sobre as revisões trimestrais em 31 de março, 30 de junho e 30 de setembro de 2020 e 31 de março de 2021;Os honorários relativos a serviços de auditoria externa para o exercício de 2020 e para o exercício de 2021 é de R$ 10.000,00;;
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;101521;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2018-03-29;;;A EY Brasi foi contratada para realizar a auditoria e emitir relatório sobre as demonstrações financeiras da BRQ Soluções em Informática S.A. para o exercício a findar-se em 31 de dezembro de 2018.;O montante total de remuneração dos auditores independentes no exercício social de 2018 será de R$ 321.760,67 (Trezentos e vinte e um mil, setecentos e sessenta reais e sessenta e sete centavos) relativos a serviços de auditoria. Importante informar que não foi contratado nenhum outro serviço além da auditoria.;Não se Aplica;Não se Aplica
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;101522;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2019-04-30;;;A EY Brasil foi contratada para realizar a auditoria e emitir relatório sobre as demonstrações financeiras consolidadas da BRQ Soluções em informática S.A. ("BRQ" ou "Companhia") para o exercício a findar em 31 de dezembro de 2019. A EY Brasil também foi contratada para fazer a revisão e emitir um relatório sobre as informações financeiras intermediárias não auditadas da Companhia em 31 de março de 2019, 30 de Junho de 2019 e 30 de Setembro de 2019;O montante total de remuneração dos auditores independentes no exercício social de 2019 será de R$ 404.817,61 relativos a serviços de auditoria. Importante informar que não foi contratado nenhum outro serviço além da auditoria.;Não se aplica.;Não se aplica.
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;101523;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2020-04-14;;;A EY Brasil foi contratada para realizar a auditoria e emitir relatório sobre as demonstrações financeiras individuais e consolidadas da BRQ Soluções em Informática S.A. para o exercício a findar em 31 de dezembro de 2020. A EY Brasil também foi contratada para fazer a revisão e emitir um relatório sobre as informações financeiras intermediárias individuais e consolidadas não auditadas da Companhia em 31 de março, 30 de junho e 30 de setembro de 2020.;O montante total de remuneração dos auditores independentes no exercício social de 2020 será de R$ 421.000,00 relativos aserviços de auditoria. Importante informar que não foi contratado nenhum outro serviço além da auditoria.;Não se aplica;Não se aplica
36.542.025/0001-64;2021-01-01;5;112190;BRQ SOLUCOES EM INFORMATICA S.A.;101524;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2021-03-25;;;Execução de serviços de auditoria, com a finalidade de emitir relatório de auditoria de acordo com as normas brasileiras e internacionais de auditoria, contemplando o balanço patrimonial individual e consolidado e as correspondentes demonstrações individuais e consolidadas do resultado, do resultado abrangente, das mutações do patrimônio líquido e dos fluxos de caixa das empresas da BRQ para os exercícios a findarem-se em 31 de dezembro de 2021, 2022 e 2023, de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e com as normas internacionais de relatórios financeiros (IFRS). Relatório de revisão trimestral para a BRQ para os períodos a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2021, 2022 e 2023 de acordo com o CPC 21 (R1) e com a norma internacional IAS 34.;O montante total de remuneração dos auditores independentes no exercício social de 2021 será de R$ 408.164,00 (Quatrocentos e oito mil, cento e sessenta e quatro reais) relativos a serviços de auditoria. Importante informar que não foi contratado nenhum outro serviço além da auditoria.;Em função do cumprimento do prazo de 5 exercícios sociais consecutivos para a prestação de serviços pela EY, nos termos do artigo 31 da ICVM 308.;Não se aplica
36.729.398/0001-49;2021-01-01;2;106578;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;97021;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-04-07;;;Exame das demonstrações contábeis, que compreende o balanço patrimonial e as respectivas demonstrações do resultado, do resultado abrangente, das mutações do patrimônio líquido (passivo a descoberto) e do fluxo de caixa para o período de 30 de janeiro de 2020 (data de início das operações) a 31 de dezembro de 2020, bem como as correspondentes notas explicativas, incluindo o resumo das principais políticas contábeis. Bem como para o exercício social de 2021, e as informações trimestrais intermediárias de 2021.;R$ 20.000,00;;
37.368.315/0001-04;2021-01-01;1;105020;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;94975;GRANT THORTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2020-10-13;;;Auditoria das demonstrações contábeis de abertura:  Auditoria das demonstrações contábeis da Companhia Securitizadora de Créditos Financeiros Vert 5, para o início das operações, de acordo com as normas brasileiras e internacionais de auditoria, objetivando expressar uma opinião se as demonstrações contábeis representam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira da Companhia, bem como o desempenho de suas operações e o seu fluxo de caixa, de acordo com as Práticas Contábeis adotadas no Brasil.Revisão das informações trimestrais - ITR:  Revisão das informações contábeis intermediárias da Companhia Securitizadora de Créditos Financeiros Vert 5., contidas no Formulário de Informações Trimestrais (ITR), referentes aos trimestres por serem encerrados em 30/06/2020 e 30/09/2020, preparadas de acordo com o Pronunciamento Técnico CPC 21 "Demonstração intermediária" e normas da Comissão de Valores Mobiliários (CVM).Auditoria das demonstrações contábeis anuais:  Auditoria das demonstrações contábeis da Companhia Securitizadora de Créditos Financeiros Vert 5., para o exercício findo em 31 de dezembro de 2020, de acordo com as normas brasileiras e internacionais de auditoria, objetivando expressar uma opinião se as demonstrações contábeis representam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira da Companhia, bem como o desempenho de suas operações e o seu fluxo de caixa, de acordo com as Práticas Contábeis adotadas no Brasil. ;DF de Abertura no valor de R$ 5.000,00. ITR 2º e 3º no valor de R$ 5.000,00. Demonstrações Financeiras Anual no valor de R$ 5.000,00 Total Honorários é de R$ 15.000,00 para o ano de 2020.;;
37.592.100/0001-64;2021-01-01;2;110346;MISSISSIPI SECURITIZADORA S/A;99486;AUDIFACTOR AUDITORES INDEPENDENTES S/S;;07037795000151;010227;Nacional;2020-04-13;;;Em atendimento a instrução CVM nº 381 de 14 de janeiro de 2003, informamos que a empresa Audifactor Auditores Independentes S/S foi contratada pela Companhia, conforme assembleia geral realizada, para prestação de serviços de auditoria externa relacionados aos exames das demonstrações financeiras da Companhia.;R$ 50.000,00;;
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;104312;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2020-12-04;;;Os auditores independentes prestaram os seguintes serviços para a Companhia: (i) revisão das informações contábeis intermediárias da Companhia referentes aos períodos de três, seis e nove meses encerrados em 31 de março, 30 de junho e 30 de setembro de 2020, respectivamente e (ii) auditoria das demonstrações contábeis referentes ao exercício social encerrado em 31 de dezembro de 2020.;O montante total da remuneração paga aos auditores independentes no exercício social encerrado em 31 de dezembro de 2020 foi de R$55,0 mil.;Substituição voluntária visando a obter maior eficiência, dado que o novo auditor já realiza auditoria nas demais companhias pertencentes ao grupo econômico da Companhia.;Não aplicável, tendo em vista que o auditor independente não manifestou discordância em relação à justificativa da Companhia.
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;104313;KPMG Auditores Independentes.;;57755217001958;004189;Nacional;2021-05-04;;;Os serviços contratados pela Companhia com auditores independentes incluem: (i) serviços de auditoria e emissão de relatórios sobre as demonstrações financeiras individuais e consolidadas referentes ao exercício social a ser encerrado em 31 de dezembro de e 2021 e (ii) revisão limitada das informações contábeis intermediárias relativas aos períodos de três, seis e nove meses findos em 31 de março, 30 de junho e 30 de setembro de 2021.;Tendo em vista que a contratação dos auditores independentes pela Companhia foi realizada no exercício corrente, não foi realizado qualquer pagamento aos auditores independentes no exercício social encerrado em 31 de dezembro de 2020.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
37.663.076/0001-07;2021-01-01;16;115681;AUREN PARTICIPAÇÕES S.A.;104314;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2022-04-18;;;(i) auditoria e emissão de relatório sobre as demonstrações financeiras individuais e consolidadas para o exercício a se findar em 31 de dezembro de 2022, elaboradas de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (IFRS) emitidas pelo International Accounting Standards Board (IASB), com free translation (ii) realização de revisão e emissão de relatório sobre as Informações Trimestrais (ITRs) individuais e consolidadas requeridas pela Comissão de Valores Mobiliários para os trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2022 para a AES Brasil Energia S.A. e AES Brasil Operações S.A. e (iii) auditoria e emissão de relatório sobre a aplicação de procedimentos previamente acordados sobre o Relatório de Controle Patrimonial - RCP, elaborado segundo a norma da resolução Aneel 367/2009, devendo atender ao programa de trabalho definido no anexo 1 do Manual de Orientação dos Trabalhos de Auditoria de Relatório de Controle Patrimonial - RCP;Tendo em vista que a contratação dos auditores independentes pela Companhia foi realizada no exercício corrente, não foi realizado qualquer pagamento aos auditores independentes no exercício social encerrado em 31 de dezembro de 2022.;Visa trazer benefícios de ordem prática relacionados à otimização de processos e controles internos no atendimento à auditoria independente.;Não aplicável
37.702.340/0001-74;2021-01-01;4;111141;MONTE RODOVIAS S.A.;100533;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-01-01;;;Execução de trabalhos de auditoria independente para: (i) emissão de relatório de auditoria sobre as demonstrações contábeis individuais e consolidadas da Companhia em 31 de dezembro de 2020 e em 30 de junho de 2021 (ii) emissão de relatório de revisão sobre as informações contábeis intermediárias individuais e consolidadas da Companhia para o período de três meses em 31 de março de 2021 e de 6 (seis) meses findo em 30 de junho de 2021 (iii) emissão de relatório de auditoria sobre as demonstrações contábeis combinadas compreendendo as seguintes entidades: Concessionária Bahia Norte S.A., Concessionária Rota do Atlântico S.A. e Concessionária Rota dos Coqueiros S.A., em 31 de dezembro de 2018, 2019 e 2020 e no período de 6 (seis) meses findo em 30 de junho de 2021 (iv) emissão de relatório de asseguração razoável sobre a compilação de informações financeiras combinadas pro forma não auditadas para atendimento à Instrução CVM nº 565/2015 e (v) serviço de emissão de cartas de conforto no âmbito da oferta pública inicial de distribuição primária de ações ordinárias de emissão da Companhia e emissão de carta de conforto em conexão os esforços de colocação no exterior.;Não aplicável, uma vez que os serviços foram contratados em 2021.;Não aplicável.;Não aplicável.
38.042.694/0001-00;2021-01-01;1;105461;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;95571;Baker Tilly 4Partners Auditores Independentes S.A.;;18596945000183;012076;Nacional;2020-07-03;;;Os auditores independentes foram contratados para elaboração das demonstrações financeiras especialmente elaboradas para fins de registro.;Os honorários contratados se deram em R$5.000,00 (cinco mil reais).;Não houve substituição dos auditores independentes.;Não aplicável.
38.042.694/0001-00;2021-01-01;1;105461;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;95572;Baker Tilly 4Partners Auditores Independentes S.A.;;18596945000183;012076;Nacional;2021-04-19;;;Auditoria das demonstrações financeiras do exercicio a findar-se em 31 de dezembro de 2021 e revisoes das informações trimestrais do ano de 2021.;R$ 30.000,00 (trinta mil reais);Não houve substituição dos auditores independentes.;Não aplicável.
38.126.888/0001-86;2021-01-01;3;125328;RIO ENERGY PARTICIPAÇÕES S.A.;113481;PwC Auditores Independentes;;61562112000120;002879;Nacional;2020-08-31;;;(a) Auditoria das demonstrações financeiras combinadas do Grupo Rio Energy, de acordo com as normas brasileiras e internacionais de auditoria, referentes aos exercícios findos em 31 de dezembro de 2020, 2019 e 2018 (b) Auditoria das demonstrações financeiras consolidadas e/ou individuais, conforme aplicável, das empresas do Grupo Rio Energy (c) Procedimentos pré-acordados, nas empresas do Grupo (Lagoa Geração de Energia e Participações S.A., Ipanema Geração de Energia e Participações S.A., Copacabana Geração de Energia e Participações S.A.), sobre o cumprimento de cláusulas contratuais estabelecidas nos contratos de empréstimos (ICSD anual) para o exercício findo em 31 de dezembro de 2020 (d) Revisão das informações trimestrais (ITR), da Copacabana Geração de Energia e Participações S.A, relativas ao trimestre findo em 30 de setembro de 2020 (e) Revisão limitada das informações contábeis intermediárias individuais e consolidadas da Rio Energy Participações S.A. referentes ao período de três meses findo em 31 de março de 2021 (f) Emissão de cartas conforto para a oferta pública inicial de ações (g) Revisão das informações trimestrais (ITR), da Rio Energy Participações S.A. e da Copacabana Geração de Energia e Participações S.A., relativas ao trimestre findo em 31 de março de 2021 e (h) Procedimentos pré-acordados, na empresa do Grupo Copacabana Geração de Energia e Participações S.A.;Para o exercício social de 2020, o valor total contratado pela Companhia foi de R$ 2.289.000,00, sendo R$ 726.000,00 referente aos itens (b) e (c), R$ 550.000,00 em relação aos itens (a) e (d), R$ 110.000,00 referente ao item (e), R$1.021.000,00 ao item (f), R$95.667,00 relativas ao item (g) e R$35.000,00 referente ao item (h).;Não aplicável;Não aplicável
38.199.406/0001-18;2021-01-01;2;103151;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;93281;Ernst & Young Auditores Independentes S.S. ("EY");;61366936000125;004715;Nacional;2020-10-08;;;Os serviços contratados compreendem: (i) auditoria independente das demonstrações financeiras consolidadas e combinadas da Companhia referentes aos exercícios sociais encerrados em 31 de dezembro de 2020,2019, 2018, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS) e (ii) prestação de serviços profissionais em conexão com a oferta pública inicial de ações.;Pelos serviços prestados durante o exercício social de 2020, a remuneração total do auditor independente foi de R$ 274.052,48, referente à auditoria independente das demonstrações financeiras consolidas e combinadas da Companhia referentes aos exercícios sociais encerrados em 31 de dezembro de 2020, 2019 e 2018, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS). Adicionalmente, foi firmado contrato no valor de R$ 1.398.250,74, referente à prestação de serviços profissionais em conexão com a oferta pública inicial de ações.;Não houve substituição dos auditores independentes.;Não aplicável, uma vez que não houve substituição dos auditores independentes.
38.307.135/0001-77;2021-01-01;10;115383;G2D INVESTMENTS, LTD.;103982;Deloitte Touche Tohmatsu Auditores Independentes;;02189924000103;003859;Nacional;2020-08-01;;;(a) Auditoria das demonstrações financeiras da Companhia em português e Reais do período de 27 de julho de 2020 a 31 de dezembro de 2020 e do período de 27 de julho de 2020 a 31 de julho de 2020(b) Auditoria das demonstrações financeiras carve-out da Companhia em português e Reais dos exercícios findos em 31 de dezembro de 2017, 2018, 2019 e 2020 e do período de sete meses findos em 31 de julho de 2020(c) Revisão das demonstrações financeiras intermediárias carve-out, referentes ao período de nove meses findo em 30 de setembro de 2020. (d) Revisão das demonstrações financeiras intermediárias contidas nos Formulários de Informações Trimestrais, ITR, para o período de 27 de julho de 2020 à 30 de setembro de 2020 e(e) Procedimentos relacionados com a oferta pública de ações de emissão da Companhia.;O montante total da remuneração dos auditores independentes referente aos serviços descritos acima pago pela Companhia no exercício social encerrado em 31 de dezembro de 2020 correspondeu a um total de aproximadamente R$ 1.520 mil, dos quais R$ 710 mil foram referentes a honorários de auditoria e R$ 810 mil referentes a honorários da oferta pública.;Não aplicável;Não aplicável
38.307.135/0001-77;2021-01-01;10;115383;G2D INVESTMENTS, LTD.;103983;KPMG AUDITORES INDEPENDENTES LTDA;;57755217000129;004189;Nacional;2022-04-29;;;Exame das demonstrações financeiras consolidadas em IFRS de 31/12/2022 e revisão limitada das informações trimestrais de 31/03/2022, 30/06/2022 e 30/09/2022.;Não aplicável tendo em vista que o auditor em questão não prestou o serviço nos últimos exercícios sociais.;A contratação da KPMG decorre de um processo de revisão contínua de otimização operacional empreendido pela Companhia.;Não houve discordância.
38.456.921/0001-36;2021-01-01;20;115576;INFRACOMMERCE CXAAS S.A.;104170;KPMG Auditores Independentes.;;57755217001958;004189;Nacional;2017-05-01;;;Os serviços contratados compreendem: (i) auditoria independente das demonstrações financeiras da Companhia relativas aos exercícios sociais encerrados em 31 de dezembro de 2020, 2019 e 2018, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS) e (ii) revisões trimestrais das informações financeiras trimestrais para os períodos findos em 31 de março, 30 de junho e 30 de setembro de 2020.;A remuneração total dos auditores independentes relativa ao exercício encerrado em 31 de dezembro de 2020, para os trabalhos de auditoria e revisão foi de R$2.645,7 mil.;Não houve substituição de auditores no período.;Não aplicável.
39.115.514/0001-28;2021-01-01;4;111561;RUMO MALHA OESTE S.A.;101060;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2016-04-01;;;Os serviços de auditoria são contratados de consolidada pela controladora Rumo S.A., grupo ao qual a Companhia pertence. Os auditores independentes prestaram os seguintes serviços: (i) revisão das Informações Trimestrais (ITR) dos períodos findos em 31 de março, 30 de junho e 30 de setembro de 2015, 2016 e 2017, (ii) auditoria das demonstrações financeiras dos exercícios sociais findos em 31 de dezembro de 2015, 2016 e 2017 (iii) serviços de não auditoria, como procedimentos previamente acordados, de acordo com a NBC TSC 4400 (ISRS 4400 e serviços de compliance tributário.;No último exercício social os auditores independentes auferiram honorários no valor de R$2.936.801,40 pelos serviços prestados à controladora Rumo e suas controladas. Deste montante, R$2.058.436,03  se refere à serviços de auditoria e R$878.365,36 à serviços de não auditoria (serviços de compliance tributário e procedimentos previamente acordados relacionados à emissão de ações e instrumentos de dívida, bem como relatórios com informações combinadas requeridos pela ANTT).;Não aplicável.;Não aplicável.
39.115.514/0001-28;2021-01-01;4;111561;RUMO MALHA OESTE S.A.;101061;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2017-04-01;;;Os auditores independentes prestaram os seguintes serviços: (i) revisão das Informações Trimestrais (ITR) dos períodosfindos em 31 de março, 30 de junho e 30 de setembro de 2016, 2017 e 2018 (ii) auditoria das demonstrações financeiras dos exercícios sociais findos em 31 de dezembro de 2016, 2017 e 2018 e (iii) serviços não relacionados à auditoria, como procedimentos previamente acordados de acordo com a NBC TSC 4400 (ISRS 4400) e serviços.;No último exercício social, os auditores independentes auferiram honorários no valor de R$2.561 mil pelos serviços prestados à Companhia e suas controladas, sendo R$2.048 mil referentes a serviços de auditoria e R$513 mil referentes a serviços não relacionados à auditoria.;Não aplicável;Não aplicável
39.115.514/0001-28;2021-01-01;4;111561;RUMO MALHA OESTE S.A.;101062;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-01-01;;;Os auditores independentes prestarão os seguintes serviços: (i) emissão de relatório de auditoria sobre as demonstrações financeiras da Rumo S.A. ("Companhia") e suas controladas, correspondentes ao exercício social a findar-se em 31 de dezembro de 2020, preparadas de acordo com as práticas contábeis adotadas no Brasil ("BRGAAP") e as normas internacionais de relatório financeiro - International Financial Reporting Standards ("IFRS"), emitidas pelo International Accounting Standards Board ("IASB") (ii) revisão das informações financeiras intermediárias individuais e consolidadas relativas aos trimestres a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2020, preparadas de acordo com o BRGAAP e as normas internacionais de contabilidade com o IFRS, emitida pelo IASB e (iii) Emissão de relatório de recomendações sobre deficiências de controles internos.;Para Controladora R$ 244.604, e para as Controladas R$ 1.723.246, referente aos serviços de auditoria;A mudança dos auditores independentes atende ao rodízio obrigatório estabelecido pelo artigo 31 da Instrução da Comissão de Valores Mobiliários - CVM nº 398/99;
39.346.861/0350-38;2021-01-01;3;112234;CENCOSUD BRASIL COMERCIAL S.A.;101554;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2006-12-28;;;(i) Auditoria das demonstrações financeiras individuais e consolidadas da Companhia relativas ao exercício social findos em 31 de dezembro de 2018, 2019 e 2020, elaboradas de acordo com as práticas contábeis adotadas no Brasil e de acordo com as normas internacionais de contabilidade - International Financial Reporting Standards (IFRS) emitidas pelo International Accounting Standards Board (IASB) (ii) revisão das informações contábeis intermediárias individuais e consolidadas, contidas no Formulário de Informações Trimestrais - ITR referentes aos períodos de três meses findos em 31 de março, 30 de junho e 30 de setembro de 2021 elaboradas de acordo com o Pronunciamento Técnico CPC 21 (R1) - "Demonstração Intermediária" e com a norma internacional de contabilidade IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board (IASB).;A remuneração total paga aos auditores independentes pelos serviços de auditoria prestados no último exercício social, conforme descritos nos itens (i) e (ii) acima, foi de R$ 1.947.368,00.;Não aplicável.;Não aplicável.
39.393.829/0001-37;2021-01-01;4;110721;HLASA PARTICIPAÇÕES S.A.;99981;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2020-09-23;;;(i) Auditoria das Demonstrações Financeiras preparadas para fins de registro de companhia aberta na CVM e revisão 31/03 de 2021 (ii) Emissão de relatório Carta-Comentário.;(i)honorários e reembolso de despesas relativos a serviços de auditoria externa: A Companhia foi constituída no exercício social 2020 e ainda não efetuou pagamento de honorários para os seus auditores, mas está previsto pagamento de R$ 25.000,00 (vinte e cinco mil reais) pelos serviços de auditoria relacionados neste item 2.1/2. ;Não houve substituição;Não aplicável.
39.393.829/0001-37;2021-01-01;4;110721;HLASA PARTICIPAÇÕES S.A.;99982;MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;07326840000198;010723;Nacional;2021-04-01;;;(i)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2021 a 20223 (ii) Revisão de Informações Trimestrais individuais e consolidadas dos exercícios sociais de 2021 (a partir do 2T21) a 2023 da Companhia e suas investidas e (iii) Relatório anual contendo as recomendações e ou comentários sobre os controles internos referente aos exercícios sociais de 2021 a 2023 da Companhia e suas investidas.;(i)honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços acima relacionados, os honorários estipulados em contrato para o ano de 2021 foi de R$ 6.972,00 (Seis mil, novecentos e setenta e dois reais).(ii)honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve prestação de serviços relacionados a outros serviços que não sejam de auditoria externa.;A contratação Mazars Auditores Independentes - Sociedade Simples ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos na Controladora Invepar.;
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;100317;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2020-11-16;;;(i) Auditoria das Demonstrações Financeiras preparadas para fins de registro de companhia aberta na CVM e (iii) Emissão de relatório Carta-Comentário.;(i)honorários e reembolso de despesas relativos a serviços de auditoria externa: A Companhia foi constituída recentemente ainda não efetuou pagamento de honorários para os seus auditores, mas está previsto pagamento de R$ 25.000,00 (vinte e cinco mil reais) pelos serviços de auditoria relacionados neste item 2.1/2.(ii)honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve pagamentos relacionados a outros serviços que não sejam de auditoria externa.;Não houve substituição.;Não aplicável.
40.159.947/0001-64;2021-01-01;9;110983;HMOBI PARTICIPAÇÕES S.A.;100318;MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;07326840000198;010723;Nacional;2021-04-01;;;(i)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2021 a 20223 (ii) Revisão de Informações Trimestrais individuais e consolidadas dos exercícios sociais de 2021 (a partir do 2T21) a 2023 da Companhia e suas investidas e (iii) Relatório anual contendo as recomendações e ou comentários sobre os controles internos referente aos exercícios sociais de 2021 a 2023 da Companhia e suas investidas.;(iii)honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços acima relacionados, os honorários estipulados em contrato para o ano de 2021 foi de R$ 6.972,00 (Seis mil, novecentos e setenta e dois reais).(iv)honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve prestação de serviços relacionados a outros serviços que não sejam de auditoria externa.;A contratação Mazars Auditores Independentes - Sociedade Simples ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos na Controladora Invepar.;
